step,mloss,gloss,loss
100.0,0.0,0.5856,0.5856
200.0,0.0,0.4833,0.4833
300.0,0.0,0.4811,0.4811
400.0,0.0,0.4765,0.4765
500.0,0.0,0.4757,0.4757
600.0,0.0,0.476,0.476
700.0,0.0,0.4766,0.4766
800.0,0.0,0.474,0.474
900.0,0.0,0.4738,0.4738
1000.0,0.0,0.4715,0.4715
1100.0,0.0,0.4703,0.4703
1200.0,0.0,0.4686,0.4686
1300.0,0.0,0.4682,0.4682
1400.0,0.0,0.4658,0.4658
1500.0,0.0,0.4658,0.4658
1600.0,0.0,0.4655,0.4655
1700.0,0.0,0.4649,0.4649
1800.0,0.0,0.4616,0.4616
1900.0,0.0,0.4621,0.4621
2000.0,0.0,0.4606,0.4606
2100.0,0.0,0.4598,0.4598
2200.0,0.0,0.4567,0.4567
2300.0,0.0,0.4541,0.4541
2400.0,0.0,0.4537,0.4537
2500.0,0.0,0.4525,0.4525
2600.0,0.0,0.4488,0.4488
2700.0,0.0,0.4492,0.4492
2800.0,0.0,0.4467,0.4467
2900.0,0.0,0.4442,0.4442
3000.0,0.0,0.443,0.443
3100.0,0.0,0.4386,0.4386
3200.0,0.0,0.4384,0.4384
3300.0,0.0,0.4363,0.4363
3400.0,0.0,0.4342,0.4342
3500.0,0.0,0.4342,0.4342
3600.0,0.0,0.431,0.431
3700.0,0.0,0.4296,0.4296
3800.0,0.0,0.4288,0.4288
3900.0,0.0,0.4268,0.4268
4000.0,0.0,0.4239,0.4239
4100.0,0.0,0.4213,0.4213
4200.0,0.0,0.4207,0.4207
4300.0,0.0,0.4193,0.4193
4400.0,0.0,0.4181,0.4181
4500.0,0.0,0.416,0.416
4600.0,0.0,0.4143,0.4143
4700.0,0.0,0.4126,0.4126
4800.0,0.0,0.4125,0.4125
4900.0,0.0,0.4105,0.4105
5000.0,0.0,0.4099,0.4099
5100.0,0.0,0.407,0.407
5200.0,0.0,0.4079,0.4079
5300.0,0.0,0.4046,0.4046
5400.0,0.0,0.404,0.404
5500.0,0.0,0.4025,0.4025
5600.0,0.0,0.4027,0.4027
5700.0,0.0,0.4021,0.4021
5800.0,0.0,0.3999,0.3999
5900.0,0.0,0.3981,0.3981
6000.0,0.0,0.397,0.397
6100.0,0.0,0.3953,0.3953
6200.0,0.0,0.3959,0.3959
6300.0,0.0,0.3942,0.3942
6400.0,0.0,0.3924,0.3924
6500.0,0.0,0.394,0.394
6600.0,0.0,0.3912,0.3912
6700.0,0.0,0.3917,0.3917
6800.0,0.0,0.3913,0.3913
6900.0,0.0,0.389,0.389
7000.0,0.0,0.3878,0.3878
7100.0,0.0,0.3875,0.3875
7200.0,0.0,0.3872,0.3872
7300.0,0.0,0.386,0.386
7400.0,0.0,0.3859,0.3859
7500.0,0.0,0.3848,0.3848
7600.0,0.0,0.3844,0.3844
7700.0,0.0,0.3823,0.3823
7800.0,0.0,0.3829,0.3829
7900.0,0.0,0.3841,0.3841
8000.0,0.0,0.381,0.381
8100.0,0.0,0.3796,0.3796
8200.0,0.0,0.3792,0.3792
8300.0,0.0,0.3799,0.3799
8400.0,0.0,0.3792,0.3792
8500.0,0.0,0.3776,0.3776
8600.0,0.0,0.3773,0.3773
8700.0,0.0,0.3772,0.3772
8800.0,0.0,0.3762,0.3762
8900.0,0.0,0.3746,0.3746
9000.0,0.0,0.3742,0.3742
9100.0,0.0,0.3744,0.3744
9200.0,0.0,0.3744,0.3744
9300.0,0.0,0.3734,0.3734
9400.0,0.0,0.3737,0.3737
9500.0,0.0,0.3739,0.3739
9600.0,0.0,0.3718,0.3718
9700.0,0.0,0.3716,0.3716
9800.0,0.0,0.3713,0.3713
9900.0,0.0,0.3714,0.3714
10000.0,0.0,0.3691,0.3691
10100.0,0.0,0.3679,0.3679
10200.0,0.0,0.3702,0.3702
10300.0,0.0,0.3695,0.3695
10400.0,0.0,0.3679,0.3679
10500.0,0.0,0.3678,0.3678
10600.0,0.0,0.3671,0.3671
10700.0,0.0,0.366,0.366
10800.0,0.0,0.3663,0.3663
10900.0,0.0,0.365,0.365
11000.0,0.0,0.3683,0.3683
11100.0,0.0,0.3656,0.3656
11200.0,0.0,0.3657,0.3657
11300.0,0.0,0.3644,0.3644
11400.0,0.0,0.3645,0.3645
11500.0,0.0,0.3639,0.3639
11600.0,0.0,0.3639,0.3639
11700.0,0.0,0.3635,0.3635
11800.0,0.0,0.3628,0.3628
11900.0,0.0,0.3633,0.3633
12000.0,0.0,0.3624,0.3624
12100.0,0.0,0.3606,0.3606
12200.0,0.0,0.3623,0.3623
12300.0,0.0,0.3595,0.3595
12400.0,0.0,0.3605,0.3605
12500.0,0.0,0.3596,0.3596
12600.0,0.0,0.36,0.36
12700.0,0.0,0.3611,0.3611
12800.0,0.0,0.3605,0.3605
12900.0,0.0,0.3579,0.3579
13000.0,0.0,0.3586,0.3586
13100.0,0.0,0.36,0.36
13200.0,0.0,0.3572,0.3572
13300.0,0.0,0.3581,0.3581
13400.0,0.0,0.3572,0.3572
13500.0,0.0,0.3553,0.3553
13600.0,0.0,0.3585,0.3585
13700.0,0.0,0.3574,0.3574
13800.0,0.0,0.3569,0.3569
13900.0,0.0,0.356,0.356
14000.0,0.0,0.3581,0.3581
14100.0,0.0,0.3562,0.3562
14200.0,0.0,0.3558,0.3558
14300.0,0.0,0.3545,0.3545
14400.0,0.0,0.3535,0.3535
14500.0,0.0,0.3544,0.3544
14600.0,0.0,0.3557,0.3557
14700.0,0.0,0.3539,0.3539
14800.0,0.0,0.353,0.353
14900.0,0.0,0.3541,0.3541
15000.0,0.0,0.3536,0.3536
15100.0,0.0,0.3523,0.3523
15200.0,0.0,0.3532,0.3532
15300.0,0.0,0.3521,0.3521
15400.0,0.0,0.3511,0.3511
15500.0,0.0,0.3511,0.3511
15600.0,0.0,0.3536,0.3536
15700.0,0.0,0.3525,0.3525
15800.0,0.0,0.3512,0.3512
15900.0,0.0,0.3503,0.3503
16000.0,0.0,0.3515,0.3515
16100.0,0.0,0.3494,0.3494
16200.0,0.0,0.3514,0.3514
16300.0,0.0,0.3511,0.3511
16400.0,0.0,0.3496,0.3496
16500.0,0.0,0.3486,0.3486
16600.0,0.0,0.3486,0.3486
16700.0,0.0,0.3491,0.3491
16800.0,0.0,0.3494,0.3494
16900.0,0.0,0.3479,0.3479
17000.0,0.0,0.3483,0.3483
17100.0,0.0,0.3494,0.3494
17200.0,0.0,0.3477,0.3477
17300.0,0.0,0.3476,0.3476
17400.0,0.0,0.3478,0.3478
17500.0,0.0,0.3472,0.3472
17600.0,0.0,0.3474,0.3474
17700.0,0.0,0.3459,0.3459
17800.0,0.0,0.3459,0.3459
17900.0,0.0,0.3467,0.3467
18000.0,0.0,0.3464,0.3464
18100.0,0.0,0.3452,0.3452
18200.0,0.0,0.3456,0.3456
