step,mloss,gloss,loss
9400.0,0.0,0.2684,0.2684
9500.0,0.0,0.2684,0.2684
9600.0,0.0,0.2674,0.2674
9700.0,0.0,0.2674,0.2674
9800.0,0.0,0.267,0.267
9900.0,0.0,0.2667,0.2667
10000.0,0.0,0.2659,0.2659
10100.0,0.0,0.2666,0.2666
10200.0,0.0,0.2655,0.2655
10300.0,0.0,0.2649,0.2649
10400.0,0.0,0.2645,0.2645
10500.0,0.0,0.2648,0.2648
10600.0,0.0,0.2639,0.2639
10700.0,0.0,0.2639,0.2639
10800.0,0.0,0.2629,0.2629
10900.0,0.0,0.2632,0.2632
11000.0,0.0,0.2619,0.2619
11100.0,0.0,0.2616,0.2616
11200.0,0.0,0.2616,0.2616
11300.0,0.0,0.2619,0.2619
11400.0,0.0,0.2604,0.2604
11500.0,0.0,0.2611,0.2611
11600.0,0.0,0.2597,0.2597
11700.0,0.0,0.2603,0.2603
11800.0,0.0,0.2586,0.2586
11900.0,0.0,0.2595,0.2595
12000.0,0.0,0.2595,0.2595
12100.0,0.0,0.259,0.259
12200.0,0.0,0.2591,0.2591
12300.0,0.0,0.2583,0.2583
12400.0,0.0,0.2582,0.2582
12500.0,0.0,0.2572,0.2572
12600.0,0.0,0.2569,0.2569
12700.0,0.0,0.2562,0.2562
12800.0,0.0,0.2562,0.2562
12900.0,0.0,0.2569,0.2569
13000.0,0.0,0.2561,0.2561
13100.0,0.0,0.2564,0.2564
13200.0,0.0,0.2569,0.2569
13300.0,0.0,0.2545,0.2545
13400.0,0.0,0.2542,0.2542
13500.0,0.0,0.2546,0.2546
13600.0,0.0,0.2543,0.2543
13700.0,0.0,0.2537,0.2537
13800.0,0.0,0.2543,0.2543
13900.0,0.0,0.2525,0.2525
14000.0,0.0,0.253,0.253
14100.0,0.0,0.2534,0.2534
14200.0,0.0,0.2531,0.2531
14300.0,0.0,0.2517,0.2517
14400.0,0.0,0.2524,0.2524
14500.0,0.0,0.2519,0.2519
14600.0,0.0,0.2516,0.2516
14700.0,0.0,0.2512,0.2512
14800.0,0.0,0.2511,0.2511
14900.0,0.0,0.2512,0.2512
15000.0,0.0,0.2509,0.2509
15100.0,0.0,0.2505,0.2505
15200.0,0.0,0.2501,0.2501
15300.0,0.0,0.2499,0.2499
15400.0,0.0,0.2497,0.2497
15500.0,0.0,0.2496,0.2496
15600.0,0.0,0.2495,0.2495
15700.0,0.0,0.2491,0.2491
15800.0,0.0,0.2493,0.2493
15900.0,0.0,0.2487,0.2487
16000.0,0.0,0.2482,0.2482
16100.0,0.0,0.2469,0.2469
16200.0,0.0,0.2481,0.2481
16300.0,0.0,0.2478,0.2478
16400.0,0.0,0.2477,0.2477
16500.0,0.0,0.2474,0.2474
16600.0,0.0,0.2466,0.2466
16700.0,0.0,0.2476,0.2476
16800.0,0.0,0.2463,0.2463
16900.0,0.0,0.2456,0.2456
17000.0,0.0,0.2453,0.2453
17100.0,0.0,0.2461,0.2461
17200.0,0.0,0.2461,0.2461
17300.0,0.0,0.2453,0.2453
17400.0,0.0,0.2457,0.2457
17500.0,0.0,0.2445,0.2445
17600.0,0.0,0.2447,0.2447
17700.0,0.0,0.2452,0.2452
17800.0,0.0,0.2436,0.2436
17900.0,0.0,0.2434,0.2434
18000.0,0.0,0.2431,0.2431
18100.0,0.0,0.2436,0.2436
18200.0,0.0,0.2432,0.2432
18300.0,0.0,0.2428,0.2428
18400.0,0.0,0.2426,0.2426
18500.0,0.0,0.2432,0.2432
18600.0,0.0,0.2425,0.2425
18700.0,0.0,0.2428,0.2428
18800.0,0.0,0.2422,0.2422
18900.0,0.0,0.2421,0.2421
19000.0,0.0,0.2419,0.2419
19100.0,0.0,0.2418,0.2418
19200.0,0.0,0.2409,0.2409
19300.0,0.0,0.2412,0.2412
19400.0,0.0,0.241,0.241
19500.0,0.0,0.2411,0.2411
19600.0,0.0,0.2403,0.2403
19700.0,0.0,0.2402,0.2402
19800.0,0.0,0.2396,0.2396
19900.0,0.0,0.2404,0.2404
20000.0,0.0,0.2403,0.2403
20100.0,0.0,0.2388,0.2388
20200.0,0.0,0.2391,0.2391
20300.0,0.0,0.2392,0.2392
20400.0,0.0,0.2388,0.2388
20500.0,0.0,0.2395,0.2395
20600.0,0.0,0.2389,0.2389
20700.0,0.0,0.2384,0.2384
20800.0,0.0,0.2385,0.2385
20900.0,0.0,0.2382,0.2382
21000.0,0.0,0.2381,0.2381
21100.0,0.0,0.2381,0.2381
21200.0,0.0,0.2378,0.2378
21300.0,0.0,0.2377,0.2377
21400.0,0.0,0.2375,0.2375
21500.0,0.0,0.2369,0.2369
21600.0,0.0,0.2364,0.2364
21700.0,0.0,0.2372,0.2372
21800.0,0.0,0.2364,0.2364
21900.0,0.0,0.2362,0.2362
22000.0,0.0,0.2359,0.2359
22100.0,0.0,0.2363,0.2363
22200.0,0.0,0.2361,0.2361
22300.0,0.0,0.2353,0.2353
22400.0,0.0,0.2347,0.2347
22500.0,0.0,0.2356,0.2356
22600.0,0.0,0.2349,0.2349
22700.0,0.0,0.2349,0.2349
22800.0,0.0,0.2347,0.2347
22900.0,0.0,0.2336,0.2336
23000.0,0.0,0.2338,0.2338
23100.0,0.0,0.2343,0.2343
23200.0,0.0,0.2335,0.2335
23300.0,0.0,0.2339,0.2339
23400.0,0.0,0.2336,0.2336
23500.0,0.0,0.2341,0.2341
23600.0,0.0,0.2338,0.2338
23700.0,0.0,0.233,0.233
23800.0,0.0,0.2331,0.2331
23900.0,0.0,0.2327,0.2327
24000.0,0.0,0.2324,0.2324
24100.0,0.0,0.2322,0.2322
24200.0,0.0,0.2323,0.2323
24300.0,0.0,0.2318,0.2318
24400.0,0.0,0.2318,0.2318
24500.0,0.0,0.2318,0.2318
24600.0,0.0,0.2313,0.2313
24700.0,0.0,0.231,0.231
24800.0,0.0,0.2313,0.2313
24900.0,0.0,0.2311,0.2311
25000.0,0.0,0.2311,0.2311
25100.0,0.0,0.231,0.231
25200.0,0.0,0.2306,0.2306
25300.0,0.0,0.2305,0.2305
25400.0,0.0,0.2304,0.2304
25500.0,0.0,0.2296,0.2296
25600.0,0.0,0.2305,0.2305
25700.0,0.0,0.2299,0.2299
25800.0,0.0,0.2292,0.2292
25900.0,0.0,0.2296,0.2296
26000.0,0.0,0.229,0.229
26100.0,0.0,0.2295,0.2295
26200.0,0.0,0.2289,0.2289
26300.0,0.0,0.2293,0.2293
26400.0,0.0,0.2285,0.2285
26500.0,0.0,0.2289,0.2289
26600.0,0.0,0.2281,0.2281
26700.0,0.0,0.2289,0.2289
26800.0,0.0,0.2279,0.2279
26900.0,0.0,0.228,0.228
27000.0,0.0,0.2282,0.2282
27100.0,0.0,0.2272,0.2272
27200.0,0.0,0.2273,0.2273
27300.0,0.0,0.227,0.227
27400.0,0.0,0.2268,0.2268
27500.0,0.0,0.2273,0.2273
27600.0,0.0,0.2265,0.2265
27700.0,0.0,0.2265,0.2265
27800.0,0.0,0.2265,0.2265
27900.0,0.0,0.2264,0.2264
28000.0,0.0,0.226,0.226
28100.0,0.0,0.226,0.226
28200.0,0.0,0.2258,0.2258
28300.0,0.0,0.226,0.226
28400.0,0.0,0.2257,0.2257
28500.0,0.0,0.2251,0.2251
28600.0,0.0,0.2254,0.2254
28700.0,0.0,0.2247,0.2247
28800.0,0.0,0.2251,0.2251
28900.0,0.0,0.2252,0.2252
29000.0,0.0,0.2246,0.2246
29100.0,0.0,0.2246,0.2246
29200.0,0.0,0.224,0.224
29300.0,0.0,0.2238,0.2238
29400.0,0.0,0.2241,0.2241
29500.0,0.0,0.2233,0.2233
29600.0,0.0,0.2234,0.2234
29700.0,0.0,0.224,0.224
29800.0,0.0,0.2237,0.2237
29900.0,0.0,0.2228,0.2228
30000.0,0.0,0.2233,0.2233
