iter	RMSE
220	0.479631074
221	0.4791259047
222	0.4785060471
223	0.4779889311
224	0.47742778
225	0.4770762062
226	0.4767016746
227	0.4764016005
228	0.4760389878
229	0.475638007
230	0.4749574904
231	0.4746262461
232	0.474290645
233	0.4738783072
234	0.4735756059
235	0.4730853973
236	0.4726920815
237	0.4724365782
238	0.4722161949
239	0.4718247422
240	0.4713766845
241	0.4711952775
242	0.4708342211
243	0.470565647
244	0.4702398699
245	0.4698093763
246	0.4695000795
247	0.4690980701
248	0.4688435752
249	0.4684546153
250	0.4680126877
251	0.4676606611
252	0.4673360632
253	0.4669037328
254	0.4665971601
255	0.4661154346
256	0.4656495749
257	0.4653534687
258	0.4650643736
259	0.4647445848
260	0.4643884274
261	0.464094676
262	0.4638420656
263	0.4635157667
264	0.4630012964
265	0.4624910967
266	0.4621880869
267	0.4618351873
268	0.4612504331
269	0.4609218571
270	0.4606088828
271	0.460245732
272	0.4599029883
273	0.4596554586
274	0.4592571233
275	0.4587736895
276	0.4583198682
277	0.4577981394
278	0.4575466935
279	0.4572639736
280	0.4570022675
281	0.4567174221
282	0.4563457875
283	0.4560875648
284	0.4558386488
285	0.4555848907
286	0.4553054491
287	0.4549290996
288	0.4546178218
289	0.4542838978
290	0.4540526184
291	0.4538526659
292	0.4536000434
293	0.4533018444
294	0.4528347794
295	0.4525484262
296	0.4521337672
297	0.4519197397
298	0.451515498
299	0.4511790746
300	0.4510084746
301	0.450619408
302	0.4501227816
303	0.4497570217
304	0.4495524452
305	0.4492942946
306	0.4489067466
307	0.4486514433
308	0.4484016788
309	0.4478748138
310	0.4476596664
311	0.4473306408
312	0.4468138773
313	0.4465351405
314	0.4462811482
315	0.4460199294
316	0.4455842727
317	0.4453402042
318	0.4449786835
319	0.44476815
320	0.4445451334
321	0.4442514858
322	0.4438634806
323	0.4435958695
324	0.4432918936
325	0.4430003984
326	0.4427277028
327	0.4424406934
328	0.4421988523
329	0.4419591303
330	0.4417227192
331	0.4414650022
332	0.4412340063
333	0.4409931702
334	0.4406635805
335	0.4404511847
336	0.4401485122
337	0.4398244844
338	0.4396638344
339	0.4394061191
340	0.4392544165
341	0.4389634804
342	0.4387736748
343	0.4384870997
344	0.4382203889
345	0.4378160736
346	0.4375099541
347	0.4372388398
348	0.437030219
349	0.4367693745
350	0.4364916932
351	0.4362649322
352	0.4360526652
353	0.4358578823
354	0.4356200266
355	0.4354187121
356	0.4351536355
357	0.4349651762
358	0.4347922801
359	0.4345243813
360	0.4342628098
361	0.434035194
362	0.4337962642
363	0.4334733856
364	0.4332171489
365	0.4329518268
366	0.4327021049
367	0.4324201692
368	0.4322074424
369	0.4319297964
370	0.4317873044
371	0.4316049313
372	0.4313767479
373	0.4311799314
374	0.4309743281
375	0.4306365404
376	0.4304149901
377	0.4301568208
378	0.4300108109
379	0.4297128178
380	0.4295250179
381	0.4293316653
382	0.42897328
383	0.428760293
384	0.4285459119
385	0.4283924956
386	0.4282148855
387	0.428011629
388	0.4276649282
389	0.4274839285
390	0.4272762758
391	0.4269944963
392	0.4267464882
393	0.4265466736
394	0.4263431873
395	0.4261288789
396	0.4259083189
397	0.4257178941
398	0.4254835629
399	0.4252117113
400	0.4249352233
401	0.4247915688
402	0.4245064939
403	0.4242318405
404	0.4239934695
405	0.4238471625
406	0.4236642509
407	0.4234191587
408	0.4232085385
409	0.4230498272
410	0.4228466897
411	0.422647906
412	0.4222105222
413	0.4219779076
414	0.4217488316
415	0.4212903387
416	0.4210746854
417	0.4209459762
418	0.4207236871
419	0.4205634958
420	0.4203636096
421	0.4201463948
422	0.4198881535
423	0.4197426156
424	0.4194675196
425	0.4192776946
426	0.4191119947
427	0.4188894073
428	0.4186934401
429	0.4185106057
430	0.418259048
431	0.4180158288
432	0.4178156496
433	0.4175828982
434	0.4173224127
435	0.4171825226
436	0.4169452739
437	0.4167349634
438	0.4165141446
439	0.4163373098
440	0.4161638513
441	0.4159369109
442	0.4156567366
443	0.4155350646
444	0.4153376483
445	0.4151978927
446	0.4150288756
447	0.4147957259
448	0.4145589777
449	0.4143671957
450	0.4142106991
451	0.4139921664
452	0.41375661
453	0.413478784
454	0.4132610688
455	0.4129614624
456	0.4128079939
457	0.4126721587
458	0.412475722
459	0.4122978405
460	0.4120934228
461	0.4119037092
462	0.4117804755
463	0.4115920049
464	0.4114408237
465	0.4112365164
466	0.4110919536
467	0.410945891
468	0.4107750336
469	0.410559455
470	0.4102648579
471	0.4101226397
472	0.4099209369
473	0.409689771
474	0.409494705
475	0.4093391947
476	0.4091223888
477	0.4088793382
478	0.4087812638
479	0.4085618553
480	0.4084201901
481	0.4082371805
482	0.4081009821
483	0.4079559407
484	0.4077055582
485	0.4074766491
486	0.407332934
487	0.4071337212
488	0.4070070946
489	0.4068646398
490	0.406767614
491	0.4065598458
492	0.4063587765
493	0.4062630598
494	0.4061273817
495	0.4059152253
496	0.4057683021
497	0.4055666824
498	0.4053627276
499	0.4051422163
500	0.4049816175
501	0.4048226389
502	0.4045993346
503	0.4043442588
504	0.4041833021
505	0.4040710843
506	0.4038967131
507	0.4037553163
508	0.4036088798
509	0.403419072
510	0.4032435256
511	0.4031461158
512	0.4029380243
513	0.4027983985
514	0.4026550386
515	0.4024663708
516	0.4022275829
517	0.4019928062
518	0.4019008578
519	0.4016533558
520	0.4013632198
521	0.4012124738
522	0.400990728
523	0.4007868407
524	0.4006506735
525	0.4005717527
526	0.4004597549
527	0.4003900554
528	0.4002458797
529	0.4001118012
530	0.3999571881
531	0.3997817007
532	0.3996039127
533	0.3994874956
534	0.3993468847
535	0.3991633505
536	0.3990061392
537	0.3987458754
538	0.3985886246
539	0.3984020353
540	0.3982199314
541	0.39797755
542	0.3978384223
543	0.3976475697
544	0.3975280538
545	0.3973841155
546	0.3972024225
547	0.3970539143
548	0.3968905796
549	0.3968002213
550	0.3966689173
551	0.3964951814
552	0.3962588146
553	0.3959298398
554	0.3957961605
555	0.3955321331
556	0.3954356114
557	0.3952649605
558	0.3951199349
559	0.394899147
560	0.3947338344
561	0.3946066577
562	0.3944541405
563	0.3943409998
564	0.3940371916
565	0.393878196
566	0.393681451
567	0.3933078454
568	0.393088581
569	0.3929558819
570	0.3928319827
571	0.3926987743
572	0.3925157783
573	0.3924085177
574	0.3923112557
575	0.3921639315
576	0.3919974904
577	0.3918507698
578	0.3917324552
579	0.3915459965
580	0.391434943
581	0.3912552608
582	0.3911334729
583	0.3909479073
584	0.3907337144
585	0.3906214517
586	0.3904802519
587	0.3903236833
588	0.3902261882
589	0.390022958
590	0.3899359876
591	0.389754999
592	0.3896170507
593	0.3894775454
594	0.3893371241
595	0.389178633
596	0.3890217047
597	0.388883408
598	0.388718752
599	0.3885435656
600	0.3883996689
601	0.3882261332
602	0.3881241152
603	0.3880280827
604	0.3879102434
605	0.38773196
606	0.3875537404
607	0.3874387516
608	0.3872650154
609	0.3870937181
610	0.3869198155
611	0.3867653904
612	0.3866537103
613	0.3865871257
614	0.3864719406
615	0.3862936439
616	0.386087304
617	0.3859529444
618	0.3858780506
619	0.3857172986
620	0.3855588874
621	0.3854271334
622	0.3853051601
623	0.3851467788
624	0.3850071233
625	0.3848913799
626	0.3847486711
627	0.3846632474
628	0.384543147
629	0.3844462162
630	0.384319665
631	0.3841568931
632	0.3839293138
633	0.3836561937
634	0.3835325791
635	0.3834071661
636	0.3832142649
637	0.3831242243
638	0.382884371
639	0.3827511322
640	0.3826361853
641	0.382487883
642	0.3823449395
643	0.3822732964
644	0.3821419542
645	0.3819152148
646	0.3817704188
647	0.3816823178
648	0.3815256072
649	0.3814004096
650	0.3812647394
651	0.3812030431
652	0.3811044945
653	0.3809484429
654	0.3807463668
655	0.3806091002
656	0.3804037803
657	0.3802730654
658	0.3800408918
659	0.3799397032
660	0.3798399345
661	0.3796456102
662	0.3795654144
663	0.3794981867
664	0.3793021277
665	0.3791935737
666	0.3790791327
667	0.3789023944
668	0.3787870359
669	0.3786239939
670	0.3783937511
671	0.3782915761
672	0.3782075155
673	0.3780818943
674	0.3779405516
675	0.3778045289
676	0.3777030761
677	0.3775691603
678	0.377443161
679	0.3773490504
680	0.3772294661
681	0.3771435124
682	0.377053085
683	0.3768756429
684	0.3767687966
685	0.3766204676
686	0.3763620713
687	0.376265126
688	0.3761360316
689	0.3759468564
690	0.3758489064
691	0.3757388102
692	0.3756372377
693	0.3753869296
694	0.375284638
695	0.3751922288
696	0.3750944374
697	0.3749759722
698	0.3747813368
699	0.374647124
700	0.374476644
701	0.374324427
702	0.3742223257
703	0.3741569669
704	0.3740431937
705	0.3738617711
706	0.3737763458
707	0.3736086406
708	0.3734916639
709	0.3733861776
710	0.3732546271
711	0.3730977524
712	0.3729946283
713	0.3728576703
714	0.3727632032
715	0.3726113894
716	0.3724749344
717	0.3722612778
718	0.3721457618
719	0.3720391679
720	0.3719472067
721	0.3717959733
722	0.3717210374
723	0.3715948106
724	0.3714464533
725	0.3713204764
726	0.3712431685
727	0.371187059
728	0.3710558317
729	0.3709753498
730	0.3708314825
731	0.3706958476
732	0.3704974686
733	0.3703747682
734	0.3701987439
735	0.3701420818
736	0.3699438988
737	0.3698462948
738	0.3697210458
739	0.3696589977
740	0.369523222
741	0.3694346418
742	0.3693442856
743	0.3692186158
744	0.3691315989
745	0.3690859353
746	0.3688984946
747	0.3688435507
748	0.3687627299
749	0.3685739949
750	0.3684802001
751	0.3681983207
752	0.3680718064
753	0.3679340877
754	0.3678500126
755	0.3676987171
756	0.3675611602
757	0.367428108
758	0.3673133849
759	0.3671893715
760	0.3670849677
761	0.3669504808
762	0.36678805
763	0.3666368035
764	0.3665427421
765	0.366306959
766	0.3661942495
767	0.3660690417
768	0.3659774707
769	0.3658536791
770	0.3657852076
771	0.3656812391
772	0.3656099242
773	0.3654726961
774	0.3653685422
775	0.3652539173
776	0.3651378681
777	0.3650286241
778	0.3648804114
779	0.3647878495
780	0.3646348832
781	0.364484406
782	0.3643801664
783	0.3642891282
784	0.3641694189
785	0.3640180836
786	0.3638596502
787	0.3637337587
788	0.363609397
789	0.3634892296
790	0.3634131003
791	0.3633092867
792	0.363205646
793	0.3630760863
794	0.3629390216
795	0.3628547893
796	0.3627838651
797	0.3626607214
798	0.3625681733
799	0.3624317977
800	0.3623560929
801	0.3622691539
802	0.3620689807
803	0.3619616317
804	0.3618369077
805	0.3617085244
806	0.3616116449
807	0.3615120286
808	0.3613973838
809	0.3612004181
810	0.3610444859
811	0.3608960333
812	0.3608494809
813	0.3607515492
814	0.3606532695
815	0.3605231779
816	0.360405736
817	0.3602717809
818	0.3600618417
819	0.359961679
820	0.3598695492
821	0.359755698
822	0.3596714535
823	0.3596086887
824	0.3595234581
825	0.3594764407
826	0.3593472907
827	0.3592014028
828	0.3590960166
829	0.3589824425
830	0.3588604294
831	0.3587453874
832	0.3586706347
833	0.3585952016
834	0.3584774683
835	0.3584147787
836	0.3583217686
837	0.3582311812
838	0.3581490933
839	0.358088818
840	0.3579675451
841	0.357892123
842	0.3578207945
843	0.3577039859
844	0.3575983081
845	0.3574644001
846	0.3573807362
847	0.3572650045
848	0.3571664764
849	0.3570652677
850	0.3569189167
851	0.3568576136
852	0.3567566807
853	0.3566005456
854	0.3565244853
855	0.3564320507
856	0.3563346866
857	0.3562268777
858	0.3560602129
859	0.3558966684
860	0.3558396083
861	0.3556943535
862	0.3555846097
863	0.3555240198
864	0.3554952399
865	0.3553912293
866	0.3553091453
867	0.3551825412
868	0.3551090353
869	0.3550507248
870	0.3549730281
871	0.3549017346
872	0.3547383055
873	0.3546158588
874	0.3545074422
875	0.3544320461
876	0.3543025962
877	0.3542432355
878	0.3540937205
879	0.3540064618
880	0.3539576051
881	0.3538273087
882	0.3537612743
883	0.3536170223
884	0.3535202205
885	0.3534216692
886	0.3532971323
887	0.353207142
888	0.3531152427
889	0.3529699146
890	0.3528635412
891	0.3527902878
892	0.3526533066
893	0.3525335518
894	0.3524308852
895	0.352314175
896	0.3522213364
897	0.3521099633
898	0.3519841452
899	0.3518885988
900	0.3518065375
901	0.3517190698
902	0.3515809068
903	0.3514984122
904	0.351408087
905	0.351314489
906	0.3512540353
907	0.3511660287
908	0.3510227978
909	0.3509318381
910	0.3508323085
911	0.3507653454
912	0.3506709321
913	0.3506014176
914	0.3505460418
915	0.3505007526
916	0.3504526539
917	0.3503912296
918	0.3502551404
919	0.3500995204
920	0.3500110995
921	0.3498833386
922	0.3497983817
923	0.3497452003
924	0.3496628125
925	0.3495391053
926	0.3494229806
927	0.3493068789
928	0.3492475085
929	0.349089253
930	0.3489926303
931	0.3489228913
932	0.3488554949
933	0.3487647789
934	0.3486942907
935	0.3485945246
936	0.3484866301
937	0.3483802523
938	0.3483070367
939	0.3482383098
940	0.3481969624
941	0.3480154223
942	0.3478949216
943	0.3477505875
944	0.3476637874
945	0.3475303426
946	0.3474474021
947	0.3473588824
948	0.3472635893
949	0.3472174403
950	0.3471289446
951	0.3470654163
952	0.3470241777
953	0.3469264793
954	0.3468836576
955	0.3467792165
956	0.3465643966
957	0.346511085
958	0.3464032971
959	0.3462960866
960	0.3461726732
961	0.3460642953
962	0.3459666252
963	0.3458973421
964	0.3458333264
965	0.3457431198
966	0.3456693725
967	0.3455589946
968	0.3454500563
969	0.3453184368
970	0.3451745388
971	0.3451335635
972	0.345035996
973	0.3449568974
974	0.3448573954
975	0.344793046
976	0.3446116327
977	0.3445288741
978	0.3444196959
979	0.3443361579
980	0.3442744311
981	0.3441588947
982	0.3441170025
983	0.3440427946
984	0.3439129651
985	0.3437564048
986	0.3437235757
987	0.3436142048
988	0.3435452315
989	0.3433810826
990	0.3433043298
991	0.3432005612
992	0.3431017677
993	0.343031052
994	0.3429339167
995	0.3428809746
996	0.3427917869
997	0.3426843443
998	0.3426050581
999	0.342474252
1000	0.3424042642
1001	0.3422876722
1002	0.342134024
1003	0.3420814263
1004	0.3420212735
1005	0.3419364175
1006	0.3418570233
1007	0.3417953524
1008	0.3417094144
1009	0.3416464998
1010	0.3415549025
1011	0.34148749
1012	0.3413267017
1013	0.3412510812
1014	0.3411681242
1015	0.3410106971
1016	0.3409636176
1017	0.3408552883
1018	0.3408024891
1019	0.340728744
1020	0.3406078939
1021	0.3405347992
1022	0.3404508148
1023	0.340342051
1024	0.3401755785
1025	0.3401018526
1026	0.3400358323
1027	0.3399760041
1028	0.3398968361
1029	0.3397346093
1030	0.3396481087
1031	0.3396070396
1032	0.339493132
1033	0.3394195417
1034	0.339353845
1035	0.3392433499
1036	0.3391590452
1037	0.3390403843
1038	0.3389617473
1039	0.3387862464
1040	0.3386665144
1041	0.3386071392
1042	0.3385397463
1043	0.3384853285
1044	0.3384151519
1045	0.3382597908
1046	0.3381815456
1047	0.3381127009
1048	0.3379828956
1049	0.3379188745
1050	0.33780813
1051	0.3377531523
1052	0.3376888174
1053	0.3376256532
1054	0.3375319242
1055	0.3374870886
1056	0.3373757387
1057	0.3372988652
1058	0.3372061427
1059	0.337082517
1060	0.3370244048
1061	0.3369460654
1062	0.3368810618
1063	0.3367755852
1064	0.3366884385
1065	0.3365433107
1066	0.3364633924
1067	0.3364138709
1068	0.3363211384
1069	0.3361962628
1070	0.3361008092
1071	0.3359990016
1072	0.3359131871
1073	0.3358146056
1074	0.3356874728
1075	0.3356098649
1076	0.3355467726
1077	0.335476028
1078	0.3353965492
1079	0.3353145553
1080	0.3352461569
1081	0.3351155736
1082	0.3350211176
1083	0.3349131916
1084	0.3348469724
1085	0.3347572128
1086	0.3347154849
1087	0.3346308997
1088	0.3345500417
1089	0.3344266077
1090	0.3343334724
1091	0.3342720897
1092	0.3341990668
1093	0.3341298171
1094	0.3340190058
1095	0.3338507309
1096	0.3337869419
1097	0.3337063426
1098	0.3336421555
1099	0.3335574517
1100	0.3334746762
1101	0.3333742771
1102	0.3332995829
1103	0.3331983004
1104	0.3330826356
1105	0.3329701845
1106	0.3328800401
1107	0.3328148836
1108	0.3327589404
1109	0.3326437511
1110	0.3325828615
1111	0.3325079518
1112	0.3324803424
1113	0.3324092049
1114	0.3323011899
1115	0.3322303427
1116	0.3320568737
1117	0.331934564
1118	0.3318748826
1119	0.3317252988
1120	0.3316248932
1121	0.3315486808
1122	0.3314731107
1123	0.3313926083
1124	0.3313189975
1125	0.3312145598
1126	0.3311514535
1127	0.3309947517
1128	0.3309202583
1129	0.3308496996
1130	0.330767114
1131	0.3306847426
1132	0.3305945964
1133	0.3305435266
1134	0.3304627815
1135	0.3304014177
1136	0.3302875267
1137	0.3301631614
1138	0.330079532
1139	0.3300005481
1140	0.3299539643
1141	0.3298942471
1142	0.3298309688
1143	0.3297015311
1144	0.3296418522
1145	0.3294760623
1146	0.329425919
1147	0.329348089
1148	0.329277676
1149	0.3292388057
1150	0.3291349521
1151	0.3290800032
1152	0.3289757325
1153	0.3288577171
1154	0.3288203978
1155	0.3287496455
1156	0.3286424825
1157	0.3285686951
1158	0.3285173887
1159	0.328407821
1160	0.3283537068
1161	0.3282510337
1162	0.3281925118
1163	0.3281454838
1164	0.3281042814
1165	0.3280153601
1166	0.3279665685
1167	0.3278828555
1168	0.3277920872
1169	0.3276906323
1170	0.3275792217
1171	0.3274920018
1172	0.3274028526
1173	0.3273137528
1174	0.3272656289
1175	0.3272027711
1176	0.3270997073
1177	0.3270236572
1178	0.3268745571
1179	0.3267832916
1180	0.3267390526
1181	0.326650261
1182	0.3265806514
1183	0.3264765379
1184	0.3263402054
1185	0.3262424798
1186	0.326184274
1187	0.3260757183
1188	0.326010004
1189	0.3259195249
1190	0.3258270404
1191	0.3257653939
1192	0.3256457208
1193	0.325558058
1194	0.3254699997
1195	0.3254354156
1196	0.3253408142
1197	0.3252735529
1198	0.3252322326
1199	0.3251663548
1200	0.3251040628
1201	0.3249744046
1202	0.3248578845
1203	0.3247372631
1204	0.3246611852
1205	0.3246215672
1206	0.324531874
1207	0.324478771
1208	0.3243741353
1209	0.3243218729
1210	0.3242596678
1211	0.3241524997
1212	0.3240886935
1213	0.3240186207
1214	0.3239487168
1215	0.323913621
1216	0.3237850291
1217	0.3237368473
1218	0.3236600036
1219	0.3236083746
1220	0.3235425001
1221	0.3234709527
1222	0.3234033221
1223	0.3233665658
1224	0.3233060723
1225	0.323278386
1226	0.3232131938
1227	0.3231699738
1228	0.3230915121
1229	0.3230244722
1230	0.3229456863
1231	0.3228427681
1232	0.3227560809
1233	0.322639093
1234	0.3225672216
1235	0.3225086423
1236	0.3224438727
1237	0.3223403068
1238	0.3222960687
1239	0.3222404652
1240	0.3221920138
1241	0.3220995176
1242	0.3220070852
1243	0.3219343911
1244	0.3218848475
1245	0.3217747503
1246	0.321711773
1247	0.3215368014
1248	0.3214280155
1249	0.3213644144
1250	0.3212946233
1251	0.3211056339
1252	0.321014253
1253	0.320856735
1254	0.3207624564
1255	0.3206851113
1256	0.3206176735
1257	0.3205780966
1258	0.3205263874
1259	0.3204529318
1260	0.3203647658
1261	0.3202763134
1262	0.3202110039
1263	0.3201754861
1264	0.3200898602
1265	0.3200445802
1266	0.3199626005
1267	0.3198205119
1268	0.3197025123
1269	0.3196189417
1270	0.3195671859
1271	0.3195040742
1272	0.3193996458
1273	0.3193273678
1274	0.3192376085
1275	0.3191723909
1276	0.3190798409
1277	0.3190225203
1278	0.3189075753
1279	0.3188080052
1280	0.3187706425
1281	0.3186937295
1282	0.3186378415
1283	0.318602741
1284	0.3185366342
1285	0.3184286674
1286	0.3182571347
1287	0.3181677117
1288	0.3180438524
1289	0.3179279959
1290	0.3178860046
1291	0.3178116696
1292	0.3177362058
1293	0.3176626312
1294	0.3176155773
1295	0.3175857812
1296	0.3175204439
1297	0.3175013683
1298	0.3174075699
1299	0.3173137802
1300	0.3172436849
1301	0.3171639286
1302	0.3170774061
1303	0.3170188968
1304	0.3169308813
1305	0.3168609586
1306	0.3168208464
1307	0.3167993793
1308	0.3167597974
1309	0.3167059731
1310	0.3166017069
1311	0.3165538537
1312	0.3164424085
1313	0.3163782417
1314	0.3163283981
1315	0.3162097443
1316	0.3161078568
1317	0.3160400876
1318	0.3159301773
1319	0.3158873493
1320	0.3158115998
1321	0.3157409318
1322	0.3157121798
1323	0.3156669628
1324	0.3155777071
1325	0.315455142
1326	0.3153837293
1327	0.3153258561
1328	0.3152853248
1329	0.3152523114
1330	0.3151791656
1331	0.3151167416
1332	0.3150484053
1333	0.3149802756
1334	0.3148882704
1335	0.3148539982
1336	0.3147791435
1337	0.3147387811
1338	0.3146904281
1339	0.3145823008
1340	0.314531744
1341	0.3144724681
1342	0.3144191051
1343	0.3143653672
1344	0.3142629117
1345	0.3141530842
1346	0.3141033755
1347	0.3140390332
1348	0.3139764937
1349	0.3138625865
1350	0.3137966923
1351	0.3137514002
1352	0.3136507851
1353	0.3135631549
1354	0.3135182605
1355	0.3134291592
1356	0.3133620637
1357	0.3132985314
1358	0.3132432067
1359	0.313148316
1360	0.3130908944
1361	0.3130090986
1362	0.3128922068
1363	0.312771175
1364	0.3127240738
1365	0.3126002219
1366	0.3125495732
1367	0.3124856238
1368	0.3123685548
1369	0.3122614747
1370	0.3122153366
1371	0.3121085272
1372	0.3120348771
1373	0.3119555182
1374	0.3118571953
1375	0.3117937918
1376	0.3117261761
1377	0.3116316079
1378	0.3115781287
1379	0.3114802024
1380	0.3114275858
1381	0.3113414731
1382	0.3112578768
1383	0.3112045634
1384	0.3111512995
1385	0.3110685016
1386	0.310958806
1387	0.3108191998
1388	0.3107485236
1389	0.3107240137
1390	0.3106754037
1391	0.3105848982
1392	0.3105363173
1393	0.3104907736
1394	0.3104491107
1395	0.3103623078
1396	0.3103292219
1397	0.3102328895
1398	0.310104677
1399	0.3100614216
1400	0.3099896586
1401	0.3099336721
1402	0.3098557584
1403	0.3098120031
1404	0.3097435433
1405	0.309669006
1406	0.3095457074
1407	0.3094876623
1408	0.309429587
1409	0.3093555791
1410	0.3093091969
1411	0.3092515622
1412	0.3091759041
1413	0.3091272773
1414	0.309034253
1415	0.30894395
1416	0.3088786075
1417	0.3087802832
1418	0.3086969842
1419	0.3086163938
1420	0.308535209
1421	0.3084679774
1422	0.308380487
1423	0.3083344304
1424	0.3082958158
1425	0.3081727639
1426	0.3080935391
1427	0.3080160726
1428	0.3079209395
1429	0.3078716306
1430	0.307742807
1431	0.3077019087
1432	0.3076050246
1433	0.3075649556
1434	0.3075399512
1435	0.3075152134
1436	0.307467399
1437	0.3074193939
1438	0.3073422227
1439	0.3072827886
1440	0.307175372
1441	0.3070855253
1442	0.3070379262
1443	0.3069499306
1444	0.3069002504
1445	0.3068376457
1446	0.3067602184
1447	0.3067002672
1448	0.3066424698
1449	0.306570901
1450	0.3065136044
1451	0.3064443538
1452	0.3064106699
1453	0.3063518816
1454	0.3062826369
1455	0.306217481
1456	0.3061286093
1457	0.3060373483
1458	0.3059599007
1459	0.305904683
1460	0.3058554395
1461	0.3058036514
1462	0.3057553233
1463	0.3056803571
1464	0.3055993261
1465	0.3055072006
1466	0.305462739
1467	0.3054181348
1468	0.3053235987
1469	0.3052466821
1470	0.3052001304
1471	0.3051039009
1472	0.3050384398
1473	0.3049888839
1474	0.3049565015
1475	0.3049196405
1476	0.3048523169
1477	0.304758887
1478	0.304667506
1479	0.3046204983
1480	0.3045660526
1481	0.3045114655
1482	0.304449126
1483	0.3043815955
1484	0.3043069658
1485	0.3041643256
1486	0.3040901429
1487	0.3039880776
1488	0.3039308816
1489	0.3038879191
1490	0.3038350958
1491	0.3037505027
1492	0.3036925914
1493	0.3036344645
1494	0.3035725381
1495	0.3035195239
1496	0.3034428842
1497	0.3033955824
1498	0.3033043131
1499	0.3032186488
1500	0.3032011057
1501	0.3031116272
1502	0.303013675
1503	0.3029347567
1504	0.3029034427
1505	0.302799209
1506	0.3027389174
1507	0.3026401282
1508	0.3025598357
1509	0.3024814061
1510	0.3024395212
1511	0.3023852691
1512	0.3023283434
