step,mloss,gloss,loss
15600.0,0.9198,0.357,1.2768
15700.0,0.9163,0.3447,1.2610000000000001
15800.0,0.9162,0.3351,1.2513
15900.0,0.9245,0.3303,1.2548
16000.0,0.9223,0.3237,1.246
16100.0,0.9243,0.3226,1.2469000000000001
16200.0,0.9201,0.3174,1.2375
16300.0,0.9217,0.3168,1.2385
16400.0,0.9207,0.3159,1.2366
16500.0,0.9178,0.3106,1.2284
16600.0,0.9185,0.3145,1.233
16700.0,0.9206,0.3122,1.2328
16800.0,0.9176,0.3075,1.2250999999999999
16900.0,0.9167,0.3079,1.2246
17000.0,0.9186,0.3098,1.2284
17100.0,0.9167,0.3034,1.2201
17200.0,0.9203,0.3049,1.2252
17300.0,0.9151,0.3072,1.2223
17400.0,0.9158,0.3025,1.2183
17500.0,0.9195,0.3044,1.2239
17600.0,0.9188,0.3014,1.2202
17700.0,0.9115,0.3011,1.2126
17800.0,0.9139,0.2974,1.2113
17900.0,0.9164,0.3001,1.2165
18000.0,0.9094,0.3002,1.2096
18100.0,0.9153,0.2967,1.212
18200.0,0.9113,0.2965,1.2078
18300.0,0.9191,0.2963,1.2154
18400.0,0.9173,0.2964,1.2137
18500.0,0.9156,0.2988,1.2144
18600.0,0.9139,0.2956,1.2095
18700.0,0.9139,0.2963,1.2102
18800.0,0.9136,0.2946,1.2082
18900.0,0.9116,0.2946,1.2062
19000.0,0.9097,0.2945,1.2042
19100.0,0.9105,0.2936,1.2041
19200.0,0.9098,0.2936,1.2034
19300.0,0.9127,0.292,1.2046999999999999
19400.0,0.9102,0.2951,1.2053
19500.0,0.9084,0.294,1.2024
19600.0,0.9136,0.2895,1.2031
19700.0,0.9092,0.2923,1.2015
19800.0,0.9116,0.289,1.2006
19900.0,0.9107,0.2909,1.2016
20000.0,0.9101,0.2883,1.1984
20100.0,0.9136,0.2896,1.2032
20200.0,0.9084,0.2885,1.1968999999999999
20300.0,0.909,0.2921,1.2011
20400.0,0.9098,0.2878,1.1976
20500.0,0.9092,0.2868,1.196
20600.0,0.9142,0.2882,1.2024
20700.0,0.9103,0.2866,1.1969
20800.0,0.9099,0.2871,1.197
20900.0,0.9085,0.2891,1.1976
21000.0,0.9125,0.287,1.1995
21100.0,0.9102,0.284,1.1942
21200.0,0.9092,0.2885,1.1977
21300.0,0.9108,0.2855,1.1963
21400.0,0.9105,0.2853,1.1958
21500.0,0.9061,0.2863,1.1924000000000001
21600.0,0.9101,0.2849,1.195
21700.0,0.9013,0.2838,1.1851
21800.0,0.9097,0.2842,1.1939
21900.0,0.9065,0.2824,1.1888999999999998
22000.0,0.9038,0.2834,1.1872
22100.0,0.906,0.2834,1.1894
22200.0,0.9029,0.2842,1.1871
22300.0,0.9075,0.2797,1.1872
22400.0,0.9068,0.283,1.1898
22500.0,0.909,0.283,1.192
22600.0,0.9051,0.281,1.1861000000000002
22700.0,0.9074,0.2825,1.1899
22800.0,0.9044,0.2806,1.185
22900.0,0.9039,0.2811,1.185
23000.0,0.9074,0.2792,1.1865999999999999
23100.0,0.9041,0.2802,1.1843
23200.0,0.9036,0.2803,1.1839
23300.0,0.9037,0.28,1.1837
23400.0,0.9023,0.2802,1.1825
23500.0,0.9078,0.2811,1.1889
23600.0,0.9046,0.2795,1.1841
23700.0,0.9068,0.2793,1.1861000000000002
23800.0,0.8984,0.2804,1.1787999999999998
23900.0,0.9042,0.2773,1.1815
24000.0,0.9024,0.2753,1.1777
24100.0,0.9053,0.277,1.1823000000000001
24200.0,0.907,0.2759,1.1829
24300.0,0.9024,0.2786,1.181
24400.0,0.9047,0.2753,1.18
24500.0,0.902,0.2755,1.1775
24600.0,0.9033,0.2767,1.18
24700.0,0.9046,0.2753,1.1799
24800.0,0.9025,0.2738,1.1763
24900.0,0.9054,0.2757,1.1811
25000.0,0.9018,0.273,1.1748
25100.0,0.9031,0.2754,1.1785
25200.0,0.9005,0.2743,1.1747999999999998
25300.0,0.905,0.2755,1.1805
25400.0,0.9024,0.2738,1.1762
25500.0,0.8991,0.2725,1.1716
25600.0,0.8985,0.2726,1.1711
25700.0,0.8978,0.2723,1.1701000000000001
25800.0,0.9022,0.2731,1.1753
25900.0,0.9019,0.2713,1.1732
26000.0,0.8997,0.2736,1.1733
26100.0,0.9009,0.2721,1.173
26200.0,0.8965,0.2713,1.1678
26300.0,0.903,0.2723,1.1753
26400.0,0.9024,0.2708,1.1732
26500.0,0.8988,0.2705,1.1693
26600.0,0.8978,0.2733,1.1711
26700.0,0.899,0.271,1.17
26800.0,0.8946,0.2692,1.1638
26900.0,0.8975,0.2692,1.1667
27000.0,0.9025,0.27,1.1724999999999999
27100.0,0.8991,0.2694,1.1684999999999999
27200.0,0.9023,0.2713,1.1736
27300.0,0.8962,0.2691,1.1653
27400.0,0.8962,0.2691,1.1653
27500.0,0.8989,0.2686,1.1675
27600.0,0.8978,0.2687,1.1665
27700.0,0.8957,0.2681,1.1638000000000002
27800.0,0.8989,0.2685,1.1674
27900.0,0.8989,0.268,1.1669
28000.0,0.8927,0.2679,1.1606
28100.0,0.8937,0.2679,1.1616
28200.0,0.8974,0.2685,1.1659
28300.0,0.8942,0.2677,1.1619
28400.0,0.8972,0.2679,1.1651
28500.0,0.8975,0.2669,1.1644
28600.0,0.8936,0.2669,1.1604999999999999
28700.0,0.8966,0.2666,1.1632
28800.0,0.899,0.2659,1.1649
28900.0,0.8947,0.2671,1.1618
29000.0,0.8929,0.2669,1.1598000000000002
29100.0,0.8972,0.2666,1.1638
29200.0,0.895,0.267,1.162
29300.0,0.8989,0.2655,1.1644
29400.0,0.8956,0.2665,1.1621
29500.0,0.8942,0.2666,1.1608
29600.0,0.8946,0.266,1.1606
29700.0,0.8954,0.2666,1.162
29800.0,0.894,0.2661,1.1601
29900.0,0.8982,0.266,1.1642000000000001
30000.0,0.8963,0.2661,1.1623999999999999
