step,mloss,gloss,loss
15800.0,0.788,0.281,1.069
15900.0,0.7973,0.2735,1.0708
16000.0,0.795,0.273,1.068
16100.0,0.7955,0.2789,1.0744
16200.0,0.7859,0.2734,1.0593
16300.0,0.7888,0.273,1.0617999999999999
16400.0,0.7833,0.2732,1.0565
16500.0,0.7886,0.2773,1.0659
16600.0,0.7897,0.2729,1.0626
16700.0,0.7934,0.2779,1.0713
16800.0,0.7852,0.272,1.0572
16900.0,0.7855,0.2636,1.0491
17000.0,0.7877,0.27,1.0577
17100.0,0.7874,0.2672,1.0546
17200.0,0.7865,0.272,1.0585
17300.0,0.7813,0.2686,1.0499
17400.0,0.7945,0.2731,1.0676
17500.0,0.7852,0.2642,1.0493999999999999
17600.0,0.7821,0.268,1.0501
17700.0,0.7788,0.2659,1.0447000000000002
17800.0,0.7816,0.2644,1.046
17900.0,0.7759,0.2646,1.0405
18000.0,0.7786,0.2668,1.0453999999999999
18100.0,0.7781,0.264,1.0421
18200.0,0.7821,0.263,1.0451000000000001
18300.0,0.7812,0.2674,1.0486
18400.0,0.7821,0.2712,1.0533000000000001
18500.0,0.7765,0.2651,1.0415999999999999
18600.0,0.7833,0.2636,1.0469
18700.0,0.7767,0.2592,1.0358999999999998
18800.0,0.7748,0.2637,1.0385
18900.0,0.7757,0.2609,1.0366
19000.0,0.7744,0.2611,1.0354999999999999
19100.0,0.7736,0.2614,1.035
19200.0,0.7771,0.2615,1.0386
19300.0,0.778,0.27,1.048
19400.0,0.7853,0.263,1.0483
19500.0,0.769,0.2609,1.0299
19600.0,0.7696,0.2556,1.0252
19700.0,0.7826,0.2618,1.0444
19800.0,0.7717,0.2578,1.0295
19900.0,0.7798,0.2616,1.0414
20000.0,0.7736,0.2589,1.0325
20100.0,0.7747,0.2585,1.0332000000000001
20200.0,0.7719,0.2556,1.0275
20300.0,0.7703,0.2589,1.0292
20400.0,0.7763,0.2622,1.0385
20500.0,0.7748,0.2534,1.0282
20600.0,0.7642,0.2547,1.0189
20700.0,0.7668,0.2532,1.02
20800.0,0.7675,0.257,1.0245
20900.0,0.7655,0.2547,1.0202
21000.0,0.7685,0.2544,1.0229
21100.0,0.7672,0.2547,1.0219
21200.0,0.7713,0.2568,1.0281
21300.0,0.7694,0.2522,1.0215999999999998
21400.0,0.7661,0.2527,1.0188
21500.0,0.7617,0.2537,1.0154
21600.0,0.7647,0.2512,1.0159
21700.0,0.7635,0.2541,1.0175999999999998
21800.0,0.7615,0.2535,1.015
21900.0,0.7696,0.2486,1.0182
22000.0,0.7618,0.2512,1.013
22100.0,0.7647,0.2515,1.0162
22200.0,0.7597,0.25,1.0097
22300.0,0.7644,0.2456,1.01
22400.0,0.7584,0.2493,1.0077
22500.0,0.7601,0.2468,1.0069
22600.0,0.7661,0.2507,1.0168
22700.0,0.7614,0.2479,1.0093
22800.0,0.7633,0.2479,1.0112
22900.0,0.7633,0.2461,1.0094
23000.0,0.7568,0.2456,1.0024
23100.0,0.759,0.2465,1.0055
23200.0,0.7643,0.2467,1.011
23300.0,0.7611,0.2447,1.0058
23400.0,0.7533,0.2513,1.0046
23500.0,0.7557,0.2449,1.0006
23600.0,0.7664,0.2448,1.0111999999999999
23700.0,0.7587,0.2431,1.0018
23800.0,0.7566,0.2458,1.0024
23900.0,0.7566,0.2436,1.0002
24000.0,0.764,0.2439,1.0079
24100.0,0.7579,0.2423,1.0002
24200.0,0.7578,0.2418,0.9996
24300.0,0.7573,0.2435,1.0008
24400.0,0.75,0.2417,0.9917
24500.0,0.7545,0.2405,0.9949999999999999
24600.0,0.7553,0.241,0.9963
24700.0,0.7527,0.2418,0.9945
24800.0,0.7593,0.2414,1.0007
24900.0,0.751,0.2398,0.9908
25000.0,0.7537,0.239,0.9927
25100.0,0.7528,0.2404,0.9932000000000001
25200.0,0.7524,0.2367,0.9891
25300.0,0.7572,0.2376,0.9948
25400.0,0.753,0.239,0.992
25500.0,0.7509,0.2389,0.9898
25600.0,0.7523,0.2387,0.991
25700.0,0.7521,0.2374,0.9895
25800.0,0.7503,0.2354,0.9857
25900.0,0.7491,0.2354,0.9844999999999999
26000.0,0.7529,0.2385,0.9914000000000001
26100.0,0.7516,0.2369,0.9885
26200.0,0.7462,0.2372,0.9833999999999999
26300.0,0.7535,0.2361,0.9895999999999999
26400.0,0.7529,0.2357,0.9886
26500.0,0.7447,0.2361,0.9808
26600.0,0.7508,0.2363,0.9871000000000001
26700.0,0.7454,0.2363,0.9817
26800.0,0.7457,0.2336,0.9793000000000001
26900.0,0.7531,0.235,0.9881
27000.0,0.7545,0.2354,0.9899
27100.0,0.747,0.2334,0.9803999999999999
27200.0,0.7451,0.2334,0.9784999999999999
27300.0,0.7487,0.2324,0.9811000000000001
27400.0,0.7431,0.233,0.9761
27500.0,0.7499,0.2339,0.9838
27600.0,0.7438,0.2311,0.9749
27700.0,0.7419,0.2307,0.9726
27800.0,0.7451,0.231,0.9761
27900.0,0.7473,0.2308,0.9781
28000.0,0.7443,0.2298,0.9741
28100.0,0.7407,0.2296,0.9703
28200.0,0.7441,0.2302,0.9742999999999999
28300.0,0.7442,0.2307,0.9749
28400.0,0.7401,0.2297,0.9698
28500.0,0.7435,0.2278,0.9713
28600.0,0.7438,0.2298,0.9736
28700.0,0.7407,0.2279,0.9686
28800.0,0.7409,0.2275,0.9684
28900.0,0.7368,0.2273,0.9641
29000.0,0.7467,0.2276,0.9743
29100.0,0.7436,0.2279,0.9715
29200.0,0.7413,0.2284,0.9697
29300.0,0.7502,0.2264,0.9765999999999999
29400.0,0.7454,0.2267,0.9721
29500.0,0.7452,0.2277,0.9729
29600.0,0.7353,0.2258,0.9611
29700.0,0.7379,0.2266,0.9645
29800.0,0.7375,0.2248,0.9623
29900.0,0.7404,0.2253,0.9657
30000.0,0.7418,0.226,0.9678
