step,mloss,gloss,loss
100.0,1.2115,0.8133,2.0248
200.0,1.0716,0.4438,1.5154
300.0,1.064,0.4642,1.5282
400.0,1.0314,0.4107,1.4421000000000002
500.0,1.013,0.3887,1.4017
600.0,0.992,0.3778,1.3698000000000001
700.0,0.994,0.3883,1.3822999999999999
800.0,0.9758,0.3641,1.3399
900.0,0.9802,0.3837,1.3639
1000.0,0.9607,0.3687,1.3294000000000001
1100.0,0.9631,0.3815,1.3446
1200.0,0.9501,0.3574,1.3074999999999999
1300.0,0.948,0.3606,1.3086
1400.0,0.9376,0.3636,1.3012
1500.0,0.9332,0.3623,1.2955
1600.0,0.9303,0.3587,1.2890000000000001
1700.0,0.9289,0.3494,1.2783
1800.0,0.921,0.3531,1.2741
1900.0,0.9176,0.3549,1.2725
2000.0,0.9169,0.3464,1.2633
2100.0,0.9193,0.3517,1.271
2200.0,0.9097,0.3484,1.2581
2300.0,0.9102,0.3464,1.2566
2400.0,0.907,0.3461,1.2531
2500.0,0.8974,0.342,1.2394
2600.0,0.8933,0.346,1.2393
2700.0,0.8929,0.3379,1.2308
2800.0,0.8912,0.3416,1.2328000000000001
2900.0,0.898,0.3373,1.2353
3000.0,0.8868,0.3359,1.2227000000000001
3100.0,0.8785,0.3354,1.2139
3200.0,0.8721,0.3342,1.2063
3300.0,0.8762,0.3358,1.212
3400.0,0.8774,0.3393,1.2167
3500.0,0.8853,0.3334,1.2187
3600.0,0.8804,0.3284,1.2088
3700.0,0.8821,0.3342,1.2163
3800.0,0.8797,0.3365,1.2162000000000002
3900.0,0.8717,0.3358,1.2075
4000.0,0.8732,0.3372,1.2104
4100.0,0.8677,0.3273,1.195
4200.0,0.8697,0.34,1.2097
4300.0,0.8617,0.3297,1.1914
4400.0,0.87,0.329,1.199
4500.0,0.8691,0.3395,1.2086000000000001
4600.0,0.859,0.3252,1.1842
4700.0,0.8557,0.3258,1.1815
4800.0,0.8599,0.3293,1.1892
4900.0,0.8504,0.3232,1.1736
5000.0,0.8514,0.3235,1.1749
5100.0,0.8575,0.3314,1.1889
5200.0,0.86,0.3228,1.1827999999999999
5300.0,0.8567,0.3277,1.1844000000000001
5400.0,0.8531,0.328,1.1811
5500.0,0.8448,0.326,1.1708
5600.0,0.8501,0.3159,1.166
5700.0,0.8474,0.324,1.1714
5800.0,0.8373,0.3199,1.1572
5900.0,0.8426,0.3167,1.1593
6000.0,0.8487,0.3245,1.1732
6100.0,0.8473,0.3165,1.1638000000000002
6200.0,0.8307,0.3185,1.1492
6300.0,0.8377,0.3125,1.1502
6400.0,0.8436,0.3206,1.1642000000000001
6500.0,0.8283,0.3186,1.1469
6600.0,0.8353,0.3184,1.1537000000000002
6700.0,0.8263,0.3136,1.1399
6800.0,0.8373,0.3159,1.1532
6900.0,0.833,0.3123,1.1453
7000.0,0.8347,0.3119,1.1466
7100.0,0.8297,0.3095,1.1392
7200.0,0.8344,0.3118,1.1462
7300.0,0.8267,0.313,1.1397
7400.0,0.8341,0.3067,1.1408
7500.0,0.8276,0.3028,1.1304
7600.0,0.8309,0.3127,1.1436
7700.0,0.825,0.3145,1.1395
7800.0,0.8261,0.3061,1.1321999999999999
7900.0,0.8232,0.3109,1.1341
8000.0,0.8262,0.3065,1.1327
8100.0,0.8249,0.3056,1.1305
8200.0,0.8208,0.3091,1.1299
8300.0,0.8155,0.3008,1.1163
8400.0,0.8294,0.3068,1.1362
8500.0,0.8255,0.2984,1.1239
8600.0,0.8163,0.3072,1.1235
8700.0,0.8152,0.2989,1.1141
8800.0,0.8138,0.3,1.1138
8900.0,0.8157,0.2992,1.1149
9000.0,0.8183,0.311,1.1293
9100.0,0.8151,0.2951,1.1102
9200.0,0.8127,0.2985,1.1112
9300.0,0.8084,0.2978,1.1062
9400.0,0.8124,0.2984,1.1108
9500.0,0.8072,0.2978,1.105
9600.0,0.8153,0.302,1.1173
9700.0,0.8087,0.299,1.1077
9800.0,0.8045,0.2964,1.1009
9900.0,0.8069,0.2941,1.101
10000.0,0.8131,0.2946,1.1077
10100.0,0.805,0.2903,1.0953
10200.0,0.8114,0.2985,1.1099
10300.0,0.8041,0.2978,1.1019
10400.0,0.8059,0.2902,1.0960999999999999
10500.0,0.8031,0.293,1.0961
10600.0,0.7987,0.2894,1.0880999999999998
10700.0,0.8003,0.2858,1.0861
10800.0,0.8081,0.2944,1.1025
10900.0,0.7986,0.2871,1.0857
11000.0,0.8013,0.2939,1.0952
11100.0,0.8001,0.2863,1.0864
11200.0,0.7972,0.2873,1.0845
11300.0,0.8012,0.2902,1.0914000000000001
11400.0,0.7985,0.2875,1.0859999999999999
11500.0,0.7904,0.2829,1.0733
11600.0,0.7971,0.2853,1.0824
11700.0,0.7966,0.2889,1.0855
11800.0,0.7964,0.2819,1.0783
11900.0,0.7953,0.285,1.0803
12000.0,0.798,0.2816,1.0796000000000001
12100.0,0.7865,0.2826,1.0691
12200.0,0.7918,0.2829,1.0747
12300.0,0.7883,0.2847,1.073
12400.0,0.7886,0.2783,1.0669
12500.0,0.79,0.2835,1.0735000000000001
12600.0,0.7903,0.2769,1.0672
12700.0,0.8034,0.2844,1.0878
12800.0,0.799,0.2836,1.0826
12900.0,0.7932,0.2776,1.0708
13000.0,0.7895,0.2787,1.0682
13100.0,0.7921,0.2825,1.0746
13200.0,0.7886,0.2784,1.067
13300.0,0.786,0.2786,1.0646
13400.0,0.7943,0.282,1.0763
13500.0,0.7864,0.2768,1.0632
13600.0,0.7949,0.2722,1.0671
13700.0,0.7844,0.2768,1.0612
13800.0,0.7852,0.2713,1.0565
13900.0,0.7834,0.2727,1.0561
14000.0,0.7896,0.2714,1.061
14100.0,0.792,0.2813,1.0733000000000001
14200.0,0.7863,0.2719,1.0582
14300.0,0.7893,0.276,1.0653000000000001
14400.0,0.7836,0.2754,1.059
14500.0,0.782,0.2675,1.0495
14600.0,0.7793,0.2727,1.052
14700.0,0.7794,0.2728,1.0522
14800.0,0.7791,0.2768,1.0559
14900.0,0.7785,0.266,1.0445
15000.0,0.7826,0.2687,1.0513
15100.0,0.7739,0.2703,1.0442
15200.0,0.7734,0.2668,1.0402
15300.0,0.768,0.2633,1.0312999999999999
15400.0,0.7787,0.2657,1.0444
15500.0,0.7739,0.2669,1.0408
15600.0,0.7885,0.2709,1.0594
15700.0,0.7768,0.2643,1.0411000000000001
15800.0,0.7742,0.2708,1.045
15900.0,0.7747,0.2624,1.0371000000000001
16000.0,0.7761,0.2614,1.0375
16100.0,0.7744,0.2652,1.0396
16200.0,0.7742,0.2659,1.0401
16300.0,0.7763,0.2664,1.0427
16400.0,0.7818,0.2629,1.0447000000000002
16500.0,0.7656,0.2604,1.026
16600.0,0.7831,0.2606,1.0437
16700.0,0.7768,0.2682,1.045
16800.0,0.768,0.2549,1.0229
16900.0,0.7657,0.2608,1.0265
17000.0,0.7696,0.2556,1.0252
17100.0,0.7691,0.26,1.0291000000000001
17200.0,0.7713,0.2573,1.0286
17300.0,0.77,0.2587,1.0287
17400.0,0.7676,0.2567,1.0243
17500.0,0.7681,0.2604,1.0285
17600.0,0.7684,0.2569,1.0253
17700.0,0.7643,0.2551,1.0194
17800.0,0.7741,0.2596,1.0337
17900.0,0.7663,0.2521,1.0184
18000.0,0.7627,0.2548,1.0175
18100.0,0.7679,0.2529,1.0208
18200.0,0.7721,0.2602,1.0323
18300.0,0.7632,0.2571,1.0203
18400.0,0.7672,0.2565,1.0237
18500.0,0.7688,0.2576,1.0264
18600.0,0.7671,0.2508,1.0179
18700.0,0.7606,0.2528,1.0134
18800.0,0.7574,0.2525,1.0099
18900.0,0.7575,0.2502,1.0076999999999998
19000.0,0.7606,0.2631,1.0237
19100.0,0.7588,0.2517,1.0105
19200.0,0.7609,0.2518,1.0127000000000002
19300.0,0.7613,0.2485,1.0098
19400.0,0.7598,0.25,1.0098
19500.0,0.7617,0.2506,1.0123
19600.0,0.7522,0.2473,0.9994999999999999
19700.0,0.7702,0.2509,1.0211000000000001
19800.0,0.7546,0.2454,1.0
19900.0,0.7571,0.2492,1.0063
