step,mloss,gloss,loss
100.0,0.0,0.5452,0.5452
200.0,0.0,0.4411,0.4411
300.0,0.0,0.4358,0.4358
400.0,0.0,0.4323,0.4323
500.0,0.0,0.4281,0.4281
600.0,0.0,0.4279,0.4279
700.0,0.0,0.423,0.423
800.0,0.0,0.4215,0.4215
900.0,0.0,0.4211,0.4211
1000.0,0.0,0.4209,0.4209
1100.0,0.0,0.4185,0.4185
1200.0,0.0,0.4179,0.4179
1300.0,0.0,0.4172,0.4172
1400.0,0.0,0.4164,0.4164
1500.0,0.0,0.4167,0.4167
1600.0,0.0,0.4162,0.4162
1700.0,0.0,0.4144,0.4144
1800.0,0.0,0.4147,0.4147
1900.0,0.0,0.4139,0.4139
2000.0,0.0,0.4136,0.4136
2100.0,0.0,0.4123,0.4123
2200.0,0.0,0.4125,0.4125
2300.0,0.0,0.4121,0.4121
2400.0,0.0,0.4105,0.4105
2500.0,0.0,0.4121,0.4121
2600.0,0.0,0.4106,0.4106
2700.0,0.0,0.4107,0.4107
2800.0,0.0,0.4118,0.4118
2900.0,0.0,0.4111,0.4111
3000.0,0.0,0.4103,0.4103
3100.0,0.0,0.4098,0.4098
3200.0,0.0,0.4092,0.4092
3300.0,0.0,0.4091,0.4091
3400.0,0.0,0.4081,0.4081
3500.0,0.0,0.4082,0.4082
3600.0,0.0,0.4079,0.4079
3700.0,0.0,0.4086,0.4086
3800.0,0.0,0.4087,0.4087
3900.0,0.0,0.4085,0.4085
4000.0,0.0,0.4073,0.4073
4100.0,0.0,0.407,0.407
4200.0,0.0,0.4075,0.4075
4300.0,0.0,0.4059,0.4059
4400.0,0.0,0.4063,0.4063
4500.0,0.0,0.4058,0.4058
4600.0,0.0,0.4055,0.4055
4700.0,0.0,0.4062,0.4062
4800.0,0.0,0.4053,0.4053
4900.0,0.0,0.4059,0.4059
5000.0,0.0,0.4061,0.4061
5100.0,0.0,0.406,0.406
5200.0,0.0,0.4052,0.4052
5300.0,0.0,0.4051,0.4051
5400.0,0.0,0.4051,0.4051
5500.0,0.0,0.4043,0.4043
5600.0,0.0,0.405,0.405
5700.0,0.0,0.4044,0.4044
5800.0,0.0,0.4035,0.4035
5900.0,0.0,0.4044,0.4044
6000.0,0.0,0.4046,0.4046
6100.0,0.0,0.4052,0.4052
6200.0,0.0,0.4036,0.4036
6300.0,0.0,0.4034,0.4034
6400.0,0.0,0.4034,0.4034
6500.0,0.0,0.4016,0.4016
