step,mloss,gloss,loss
15600.0,0.283,0.1812,0.46419999999999995
15700.0,0.2833,0.1805,0.4638
15800.0,0.2841,0.1798,0.4639
15900.0,0.2831,0.1797,0.4628
16000.0,0.2822,0.1802,0.46240000000000003
16100.0,0.282,0.1796,0.4616
16200.0,0.2836,0.1794,0.463
16300.0,0.2802,0.1788,0.45899999999999996
16400.0,0.283,0.1793,0.46229999999999993
16500.0,0.2812,0.1787,0.4599
16600.0,0.2809,0.1773,0.4582
16700.0,0.2831,0.1784,0.4615
16800.0,0.2865,0.1817,0.46819999999999995
16900.0,0.2824,0.1778,0.4602
17000.0,0.2838,0.1766,0.46040000000000003
17100.0,0.2817,0.1776,0.45930000000000004
17200.0,0.2808,0.1775,0.4583
17300.0,0.2816,0.1759,0.4575
17400.0,0.2807,0.1761,0.4568
17500.0,0.2804,0.1761,0.4565
17600.0,0.2811,0.1751,0.45620000000000005
17700.0,0.2808,0.1748,0.4556
17800.0,0.2805,0.1754,0.4559
17900.0,0.2825,0.1747,0.45719999999999994
18000.0,0.2855,0.1763,0.4618
18100.0,0.2807,0.1751,0.4558
18200.0,0.2833,0.1746,0.4579
18300.0,0.2792,0.1733,0.4525
18400.0,0.2816,0.1743,0.4559
18500.0,0.2802,0.1734,0.4536
18600.0,0.2802,0.1746,0.4548
18700.0,0.2795,0.1734,0.4529
18800.0,0.2802,0.1738,0.454
18900.0,0.2805,0.1721,0.4526
19000.0,0.2784,0.1722,0.4506
19100.0,0.2812,0.1719,0.4531
19200.0,0.2808,0.1726,0.4534
19300.0,0.278,0.1723,0.45030000000000003
19400.0,0.2808,0.1712,0.45199999999999996
19500.0,0.2808,0.1713,0.4521
19600.0,0.2818,0.1717,0.4535
19700.0,0.2791,0.1715,0.4506
19800.0,0.2797,0.1711,0.4508
19900.0,0.2784,0.1703,0.4487
20000.0,0.2791,0.1711,0.45020000000000004
20100.0,0.2803,0.1706,0.45089999999999997
20200.0,0.2791,0.1697,0.4488
20300.0,0.2789,0.1701,0.44899999999999995
20400.0,0.2798,0.1705,0.45030000000000003
20500.0,0.2792,0.1697,0.44889999999999997
