step,mloss,gloss,loss
17100.0,0.0,0.4552,0.4552
17200.0,0.0,0.4554,0.4554
17300.0,0.0,0.4542,0.4542
17400.0,0.0,0.4536,0.4536
17500.0,0.0,0.453,0.453
17600.0,0.0,0.4551,0.4551
17700.0,0.0,0.4539,0.4539
17800.0,0.0,0.4535,0.4535
17900.0,0.0,0.4547,0.4547
18000.0,0.0,0.4533,0.4533
18100.0,0.0,0.4535,0.4535
18200.0,0.0,0.4537,0.4537
18300.0,0.0,0.453,0.453
18400.0,0.0,0.4542,0.4542
18500.0,0.0,0.4529,0.4529
18600.0,0.0,0.4522,0.4522
18700.0,0.0,0.4532,0.4532
18800.0,0.0,0.4532,0.4532
18900.0,0.0,0.4529,0.4529
19000.0,0.0,0.4522,0.4522
19100.0,0.0,0.4521,0.4521
19200.0,0.0,0.4513,0.4513
19300.0,0.0,0.4511,0.4511
19400.0,0.0,0.4521,0.4521
19500.0,0.0,0.4519,0.4519
19600.0,0.0,0.453,0.453
19700.0,0.0,0.4518,0.4518
19800.0,0.0,0.4508,0.4508
19900.0,0.0,0.4503,0.4503
20000.0,0.0,0.4512,0.4512
20100.0,0.0,0.4527,0.4527
20200.0,0.0,0.4523,0.4523
20300.0,0.0,0.4516,0.4516
20400.0,0.0,0.4511,0.4511
20500.0,0.0,0.4502,0.4502
20600.0,0.0,0.4496,0.4496
20700.0,0.0,0.4503,0.4503
20800.0,0.0,0.451,0.451
20900.0,0.0,0.4499,0.4499
21000.0,0.0,0.4494,0.4494
21100.0,0.0,0.4503,0.4503
21200.0,0.0,0.4498,0.4498
21300.0,0.0,0.4488,0.4488
21400.0,0.0,0.4494,0.4494
21500.0,0.0,0.4496,0.4496
21600.0,0.0,0.4481,0.4481
21700.0,0.0,0.449,0.449
21800.0,0.0,0.4494,0.4494
21900.0,0.0,0.449,0.449
22000.0,0.0,0.4488,0.4488
22100.0,0.0,0.4502,0.4502
22200.0,0.0,0.4486,0.4486
22300.0,0.0,0.4473,0.4473
22400.0,0.0,0.4496,0.4496
22500.0,0.0,0.4488,0.4488
22600.0,0.0,0.4501,0.4501
22700.0,0.0,0.4488,0.4488
22800.0,0.0,0.4469,0.4469
22900.0,0.0,0.4481,0.4481
23000.0,0.0,0.4467,0.4467
23100.0,0.0,0.4478,0.4478
23200.0,0.0,0.4474,0.4474
23300.0,0.0,0.447,0.447
23400.0,0.0,0.4466,0.4466
23500.0,0.0,0.4468,0.4468
23600.0,0.0,0.4455,0.4455
23700.0,0.0,0.4468,0.4468
23800.0,0.0,0.4465,0.4465
23900.0,0.0,0.4474,0.4474
24000.0,0.0,0.4465,0.4465
24100.0,0.0,0.4467,0.4467
24200.0,0.0,0.4443,0.4443
24300.0,0.0,0.4462,0.4462
24400.0,0.0,0.446,0.446
24500.0,0.0,0.4466,0.4466
24600.0,0.0,0.4454,0.4454
24700.0,0.0,0.4439,0.4439
24800.0,0.0,0.4458,0.4458
24900.0,0.0,0.4452,0.4452
25000.0,0.0,0.4453,0.4453
25100.0,0.0,0.4443,0.4443
25200.0,0.0,0.4445,0.4445
25300.0,0.0,0.4447,0.4447
25400.0,0.0,0.445,0.445
25500.0,0.0,0.445,0.445
25600.0,0.0,0.4455,0.4455
25700.0,0.0,0.4438,0.4438
25800.0,0.0,0.4436,0.4436
25900.0,0.0,0.4445,0.4445
26000.0,0.0,0.4442,0.4442
26100.0,0.0,0.4448,0.4448
26200.0,0.0,0.4439,0.4439
26300.0,0.0,0.4439,0.4439
26400.0,0.0,0.4423,0.4423
26500.0,0.0,0.4435,0.4435
26600.0,0.0,0.4426,0.4426
26700.0,0.0,0.4435,0.4435
26800.0,0.0,0.4431,0.4431
26900.0,0.0,0.4446,0.4446
27000.0,0.0,0.4433,0.4433
27100.0,0.0,0.4427,0.4427
27200.0,0.0,0.4437,0.4437
27300.0,0.0,0.4422,0.4422
27400.0,0.0,0.443,0.443
27500.0,0.0,0.4427,0.4427
27600.0,0.0,0.4426,0.4426
27700.0,0.0,0.4431,0.4431
27800.0,0.0,0.4411,0.4411
27900.0,0.0,0.4429,0.4429
28000.0,0.0,0.4423,0.4423
