step,mloss,gloss,loss
15600.0,0.6193,0.3632,0.9824999999999999
15700.0,0.6094,0.3629,0.9723
15800.0,0.6148,0.3624,0.9772000000000001
15900.0,0.6154,0.3614,0.9767999999999999
16000.0,0.606,0.3622,0.9682
16100.0,0.6073,0.3616,0.9688999999999999
16200.0,0.616,0.3633,0.9793000000000001
16300.0,0.6077,0.361,0.9687
16400.0,0.6152,0.3629,0.9781
16500.0,0.61,0.3609,0.9709
16600.0,0.6027,0.36,0.9627
16700.0,0.6081,0.3616,0.9697
16800.0,0.6112,0.3608,0.972
16900.0,0.6088,0.3612,0.97
17000.0,0.6064,0.3602,0.9666000000000001
17100.0,0.6047,0.3618,0.9665
17200.0,0.6083,0.3613,0.9696
17300.0,0.6082,0.3611,0.9692999999999999
17400.0,0.6045,0.3592,0.9637
17500.0,0.6039,0.3587,0.9626
17600.0,0.603,0.3588,0.9618
17700.0,0.6018,0.3594,0.9612
17800.0,0.6022,0.3583,0.9604999999999999
17900.0,0.6015,0.3605,0.962
18000.0,0.6055,0.3594,0.9649000000000001
18100.0,0.6011,0.3605,0.9616
18200.0,0.6003,0.3568,0.9571
18300.0,0.6032,0.3574,0.9605999999999999
18400.0,0.601,0.3578,0.9588
18500.0,0.6,0.3575,0.9575
18600.0,0.5938,0.3569,0.9507
18700.0,0.6001,0.3589,0.959
18800.0,0.5956,0.3549,0.9505
18900.0,0.5958,0.357,0.9528
19000.0,0.5989,0.3558,0.9547
19100.0,0.5946,0.3565,0.9511000000000001
19200.0,0.5982,0.3572,0.9554
19300.0,0.5986,0.3567,0.9553
19400.0,0.5957,0.3564,0.9521
19500.0,0.5969,0.3554,0.9522999999999999
19600.0,0.5961,0.3559,0.952
19700.0,0.5895,0.3549,0.9444
19800.0,0.5898,0.3562,0.946
19900.0,0.593,0.356,0.949
20000.0,0.5903,0.3549,0.9452
20100.0,0.5948,0.3544,0.9492
20200.0,0.592,0.3553,0.9473
20300.0,0.59,0.3544,0.9443999999999999
20400.0,0.5876,0.3536,0.9412
