"APBB1","APOE","APP","ATP5F1","CAPN1","CAPN2","CASP3","CASP8","CDK5R1","COX7A2L","FADD","GAPDH","GSK3B","ITPR2","LPL","LRP1","NDUFA2","NDUFV3","PSEN1","SDHC","TNFRSF1A"
0.100958379410427,0.405327212400279,0.208354875559058,0.138168625041599,0.270662949803952,0.0581018853285417,-0.314678540582782,0.0256591133625278,0.425919016231536,-0.113554240044049,0.599974310725372,-0.303209195389762,0.196416087189116,-0.0686211182573374,0.175028117593063,0.066753047744479,-0.178280356335251,0.0495199209317081,0.259479693349767,0.0208749511033351,0.300832468925359
0.328958708276556,-0.159615123763884,-0.0474545864944166,-0.543144397435296,0.460496484680538,-0.065148688508696,-0.841125364443491,-0.472512737369723,0.214538116914618,0.117370208355934,-0.197562614963117,0.131339523649343,-0.186759577963491,-0.332623020026354,-0.33420059276375,0.220210040960666,-0.00991049823859148,-0.220462584260427,-0.196718660428634,-0.0153932680709653,0.220156160763724
0.010512910268294,0.378476834257772,0.139147553649594,-0.11537799366976,-0.104340527482761,-0.146419413045016,-0.276880577253009,-0.201650115845373,0.7781093782442,0.113464354064109,0.464410426215542,-0.0130939356204712,0.211988577464063,-0.260964472482916,0.349673786844249,-0.11107873169556,0.155526711970912,-0.42987038449,-0.0874991477425202,0.0214384228001874,-0.141554055226734
0.345203878263161,0.0766674793057346,0.0383468453339808,-0.416450218311865,0.115305113512223,-0.422539898794341,-0.29615927673814,0.900104563591154,0.638727591186546,-0.266774604317336,0.568486098932137,-0.121858500918154,0.0781549353287368,-0.00803968907174207,-0.123927164752383,0.0365669192747552,-0.169994845291924,-1.23839039179119,0.27382220469668,0.00659926736226367,0.432753290013246
-0.365245880895255,-0.158798152006695,-0.0599966873805654,0.185095324540098,-0.142778168696624,-0.00597108295924204,0.642254660373426,0.813527384217253,-0.466209025391333,0.120380597897072,-0.37220900305185,0.107883796413187,-0.0251731407621424,0.0862318476710958,-0.124931095365491,0.0729677568414715,-0.277262845304791,0.393370397278908,-0.028210832225756,0.295164355772768,0.239782543953432
0.231409671319028,-0.00194667934899431,-0.00520473533683877,-0.578550791936911,0.215057907929662,-0.20795179578196,-0.609437717861428,1.68818119249253,0.452828940456047,-0.345588543681108,0.614277324223694,0.126762619468778,0.532638128762182,0.107635690177467,-0.122990762629858,-0.0353125463046462,-0.0115047487739048,0.0151508641231664,0.222203956853798,0.0331818569622828,0.736216425697478
0.165933451485441,0.0478090797599897,-0.022845847951248,0.128810063134736,0.256641013590938,-0.20496389456481,-0.462829115143393,0.981265189938387,-0.0190672616570163,-0.48571617449696,0.929019101563939,0.0458700619124913,0.279609456535303,0.155728465626064,0.450237791127347,0.298395415953793,0.320488689650212,0.218054495840194,0.315209135818431,0.0751711368732603,0.469524050170057
0.168403249948109,0.0856771585361941,-0.373519941709082,0.338956258262006,0.63630072959412,-0.541408389340513,-0.198838797457469,0.0591787116325944,-1.1545961475431,-0.238674200940906,0.0199068938214162,0.0404003115556463,-0.120797175215705,0.276245116896894,0.295556947496122,-0.339096438312073,0.143738334029605,0.0268843517339354,-0.218672624103343,-0.147381244976571,0.554385548267076
-0.0100954495974299,0.136130027808662,-0.627550918159142,-0.204821852902503,-0.977762888598309,-0.0529505485666035,0.733493199177013,1.87924478007039,1.6593388179222,0.713619143050419,-0.0235682790148703,0.0101564884361215,0.477247695159864,-0.0806250689772982,-0.262026072929286,-0.255443511152209,-0.165809990738282,-0.716236043007559,-0.0239275595250075,-0.114854632510856,0.0985892539061104
-0.247391014181765,0.0843536712445419,0.0197817066716859,-0.157704363728112,-0.322413643803768,0.411433943792105,-0.243735223061561,-0.0687560176479844,-0.14818673513958,0.0171649283027497,-0.109734347685427,-0.369820918276765,0.281259357950433,-0.0169680399144976,0.0841083557862784,-0.510195238879002,-0.278359979451571,-0.356406276747574,-0.148887100657153,0.199740697590125,-0.0352659140460691
0.22739396788274,0.234637457542254,0.404672310402072,0.051085283330844,0.390269156289624,-0.109489628182219,-1.15801690289039,1.03004575505891,-0.360565977412708,-0.345015437115798,0.614052670759965,-0.223192012299989,-0.153532632720954,0.332867222883833,-0.0592681554682862,-0.271165026718252,0.0351444001864598,0.0449588969328168,-0.118768411806563,0.15772348653423,-0.0990506002090014
0.106263452659809,-0.00899331564413511,0.382259713965645,0.193421161598416,0.0956535081722779,0.324078991822449,0.588483227826432,0.545060687320385,0.853321571128845,0.192860830920158,0.219898194264051,-0.207400302545831,-0.215725341319613,-0.0745338656545349,-0.0708822587053686,-0.5620919523808,-0.246765704600624,-0.188352526015163,0.157306028820653,0.127382043738266,0.178090167049111
-0.0367682619186234,-0.0308008020791045,-0.109338870918936,-0.347369790000532,0.957797760861595,-0.348675390220185,-0.538381796512275,0.571373409236593,-0.41542432890332,-0.169148393451324,0.552924043132336,0.186077121769684,-0.0726440678855111,-0.337058349379722,0.0101510265838075,0.0290250492464572,0.319170299144346,0.432518215343676,0.169394179910435,-0.0220509614135921,0.540792070763465
0.0220353000430779,0.476166971936969,-0.276865240816819,-0.113423163359743,-0.0355859548498496,-0.330448802793569,-0.265619544005687,0.685164254981538,-0.0191442053864176,0.0173814931272536,0.710662332230319,0.0497115380454443,-0.233311131067117,0.113708329881566,0.0987056570953065,-0.277837851190856,-0.0577496058487288,-0.00607969263889825,-0.0177453812091211,0.114574649113586,0.41598993853029
0.156097374741043,-0.145048391089911,0.0452889609827351,0.00580894124737174,0.29758921409062,0.0204302640945116,-0.155789211221222,1.03570983118173,-1.08916540814163,0.377994924831174,0.490288267594087,-0.338780989095149,0.0469408988471031,-0.269991345676792,-0.238119392340298,-0.207381649895302,0.325386501803675,-0.0388431805786478,-0.481372031277482,-0.152028350891455,0.143869424438726
0.0680731030021888,0.197225709772344,0.239931040057312,0.213023367975248,-0.339003929984296,0.290835819504995,-0.129292644322941,0.924647163305908,0.276950313796349,-0.01331758641849,-0.0769701207250738,-0.0190149057959129,-0.0634010591780577,-0.0703361213316697,0.201087325374496,-0.340565456166081,-0.0700139853058794,-0.193333859252173,0.132282633428469,0.0329881557437889,-0.0372247169792121
0.136942827470218,-0.0541093569221298,0.334242006554252,0.200576618873734,-0.245737438508047,0.512166256022526,1.16434193824842,-0.183651394772305,1.07559682507148,0.423701656596881,-0.26071457161396,-0.250151362485741,-0.190855852341288,0.0098789270189003,0.0573624963248783,-0.810441680965828,-0.133702722412966,0.0233099083779275,0.172662795251417,0.183585244002516,0.0491926222971406
-0.4751544395736,0.0867461131573539,0.444905943756389,0.0505028253573911,-0.299479125244659,0.0294348806259578,0.567212771929669,0.934582792562383,0.567003922934504,-0.15830841708321,-0.0422665297468759,-0.110558713508552,0.131215874107193,0.293266473889499,0.373352463806019,-0.147259005341447,-0.195643052076144,0.0122373676126798,0.284673894962631,0.135776526400064,0.191032271856316
0.214957792312028,0.121644801550399,-0.264103264924586,0.120714767115548,0.150312525115015,0.409850885329073,0.474912231167069,1.39138318052031,0.0837377852526472,-0.0939450132000769,0.231161876886198,0.131827676752358,0.153069811681056,-0.0340767594001878,-0.298550707518821,-0.519213499077488,-0.0442655467623026,0.0186365409754173,0.195521825113248,0.0691258424315168,0.313318997225518
0.135118031790708,0.336280048875009,-0.264795985307349,0.156042684704394,0.00151834316463568,0.0966373008731138,0.348920614542014,0.591639782475818,-0.00089852637720797,-0.0438953269382484,0.212518711621702,-0.0313249499063831,0.0864232379794459,-0.0422377494835227,-0.0632253632693959,-0.208755136001715,0.0410771424465076,0.0753048491763304,0.048907845833328,0.144232808747814,0.531583236854754
-0.266556518704339,0.174568408266337,-0.167762879540884,0.323942079527973,0.507201094377125,0.149490590916482,-0.176994343013827,0.96363823102366,-0.214872674502789,0.059487880284957,0.484819057816174,0.0191312490307309,0.234233331873053,0.0243095451617643,0.152561688000801,-0.528321619011197,-0.0372508178247006,-0.593863588161822,0.478929086617636,0.279525941520852,0.481685968251856
0.156140345575951,0.200857807870062,-0.164843201859095,0.214523667463409,0.649466450735728,0.375786563709221,0.162124470934553,0.986440411224196,0.615998614194893,-0.260003183224998,-0.520041409437276,0.118770375171178,0.0855222972125945,0.167200000986809,-0.0251383257631901,0.0697078913691733,-0.265578502531105,0.0725246932641296,0.0645157616703822,0.138054951588416,0.506832248267796
0.299916295864035,0.0261882780012279,0.0594294735440439,0.06954144733772,0.270162336871245,-0.14739938625133,0.224176510758865,-0.3076890586691,-0.471113512249479,-0.0170054000504012,-0.274571919908538,0.129474272123058,-0.20353925269785,0.113454750235445,-0.146921116514867,0.0718477467417839,0.287714947680985,0.0632859045050653,-0.218337853290296,-0.0908735829051768,0.0121028416832888
-0.0679542005672572,0.166545393946616,-0.0780623004280813,0.110150441179203,0.00838690247323565,0.428497288635839,-0.120079690202853,-0.338243349139067,-0.367194551913251,0.257442738846149,0.230994348671637,0.0798970268685374,0.406156666712382,0.102496053546589,0.142775506964372,0.291798660926365,-0.102940478777351,0.0511242291183244,-0.00419667658911039,0.281348345689616,0.0458536181928366
-0.261671528449101,0.320344139180444,0.225418483104212,0.107879127649472,-0.050521295813471,0.319764508459903,0.0376418599543402,1.52202788438716,0.347134428886655,-0.199984249115166,-0.0359597875198445,-0.28269677673711,0.104530651714691,0.089259430330072,-0.215008722374699,0.0627614771381648,-0.223759707313964,0.00908422419365797,0.308766332896398,0.0270687514329315,0.397563370644974
0.427604062959575,-0.108061417897436,0.102606648481605,0.0724215126645888,0.208983744836454,0.828550531351557,-0.0968326091835831,-0.159098077290307,0.255236220475366,-0.00744175834758051,-0.00346734103270768,-0.0252411875138283,0.130973401345181,0.571742232668027,-0.0453418786814696,-0.565717292017097,-0.364254196916439,0.076989643634868,0.190624576630984,0.120834408454957,0.00816249170315286
0.541163654915179,-0.243599010605143,-0.8591766162419,0.429332671346406,-0.0750849485185895,-0.0484885568582193,-0.507496125031767,0.908387880364662,-0.178488518564534,0.00115808958131866,0.154751626968955,-0.314680182703949,-0.25015471636551,-0.211718277607857,-0.231928642233165,-0.208606879794877,0.0588503049188833,0.156265447980422,-0.392771257789371,-0.0901022656474923,0.105416734431534
0.00864191751524182,-0.217711788361506,0.69716724925085,0.221094860023676,-0.357765847336031,0.306077023671703,0.117600173268922,0.58657632706598,1.22142404655592,0.224646105415503,0.292749829104428,-0.189037591527747,-0.157756216880286,-0.0140743825552344,0.945436473248467,-0.3829684339474,-0.280278941828001,0.207828381434757,0.415244702154089,0.359236235821147,0.240438307904581
0.347426251863748,-0.0230982951292659,-0.136628978168581,0.281112655013166,-0.251125721716843,0.437603322153354,0.338553574550413,-0.0902916593417202,1.2129511420473,0.081870869716418,-0.139900030611967,-0.00592655475546885,0.233500504950723,0.0917914331776999,-0.167940284607652,-0.331578577514996,-0.347325489648674,0.0297138369126547,0.27038047438483,0.0844007726609694,-0.0655934615612122
-0.252674218227696,0.0939964969912574,-0.193508374729151,-0.0679462817299398,-0.0760775454461443,-0.251973935260376,-0.359976535062068,0.255526958303772,1.38755054700086,-0.452782693622094,0.168512730126137,0.0824959458845672,0.362755510807172,0.198542890290412,0.0704812302177211,-0.101428245189253,-0.0171563336842197,-0.034482345459311,0.651946887227798,-0.0570950845194908,0.792334162369461
0.250009905209202,-0.156290574965716,-0.139451633160426,0.0380291376678947,-0.103665761395425,0.0797393406584919,0.223895847841736,0.766193664131487,-0.165965894773688,0.0963463330629005,0.198127235620028,-0.42089075940042,0.0903779662294011,0.179370637501733,-0.170294230302274,-0.589226572761711,-0.107405056563862,-0.267617816355306,-0.139255457677569,0.207354186808271,-0.141006779141789
-0.149146315555803,-0.142897281016048,-0.483339140196086,-0.104501742117785,-0.33689353592379,-0.292988166169254,0.518394980877048,0.176525996343734,1.27493332557853,0.264033660503753,0.212941347240007,-0.547881916075926,-0.000571969389933623,0.0370998396288966,0.184841768244706,-0.701590964151101,-0.479433693277696,-0.461322362007649,0.311982569498187,-0.0598160725605533,0.210400191371989
0.260807714265956,0.180372436603281,-0.136717410967167,0.143949549262785,-0.309539344588489,0.00927571309272846,0.688357326828995,-0.241724061469675,0.75679042354432,0.416635293972923,-0.281474790012929,-0.0470431870706098,-0.103802001997158,-0.151048481606367,-0.326354070957489,-0.431517880239375,-0.13019504528073,-0.244088761989071,0.396062409332682,0.123916222840048,0.181918945403198
0.100450788501822,-0.000847336160944567,-0.26399728906081,-0.051816083868799,0.0248917736321328,-0.0147222984660137,-0.1539674293929,0.947965622308557,0.940145097526935,-0.125618899568288,0.637856942899916,-0.26823125067987,0.186044239368973,-0.0872008229583548,0.421707759344833,-0.269952799145105,-0.0477933669415615,-0.117491319202792,-0.0382551035733633,-0.17110531688707,0.593540337598273
0.0371099029307556,-0.0938554338662391,0.0295654205354699,0.0314507388757544,0.42810534013113,0.272835416160901,-0.362192972304482,1.09409302153937,0.326752762811125,-0.172116395200992,0.264396385358139,0.0122546887396116,0.243426650099529,0.176757698989475,-0.198648352176747,0.250483354409298,0.0833814677836277,0.148051467668984,0.128308145257892,-0.0340520025651645,0.114383662147721
0.264466062950134,0.0817504255259731,-0.0276400141304274,0.123753983184922,0.00787765950889643,-0.292815484789746,-0.0689049740149636,-0.658852468998743,0.950646629740998,0.0498140871868092,0.244096045690016,-0.0281525534707292,0.186793401619694,0.125405925676325,0.489307012067656,-0.143012564948448,-0.112508944256422,-0.16277951315487,0.0283882840091951,0.0529615814347603,-0.0710146758879404
0.332907679564998,0.249738539218383,-0.505923778418633,-0.279409093791753,0.579465003268942,-0.12678127623011,-0.359409369397453,-0.530677257635045,-0.279388474514245,-0.134134249785113,0.432983756832183,-0.181770198972144,0.00765070146274719,0.172855052395385,-0.278382521081295,0.391844219123335,0.0782464158433641,0.417290073559111,-0.269918216410488,-0.115204386484034,0.493600437575778
0.409156635726517,0.106387948351039,-0.356426897881516,-0.151556027371177,0.774156345494388,0.0725787551377986,-0.670375102237283,-0.240089576218499,-0.682633774903122,-0.507662780140379,0.152321208299415,0.218053996766325,0.0163955055333888,0.197422824424639,-0.151675268861209,0.045973554356752,0.275811063619919,0.0652556111844056,-0.000529880709211062,0.0438145570352827,0.504581385731429
0.173927792327958,0.301241458168016,0.0283806225008038,-0.0225596360433284,0.438531773997831,0.0496398699869116,0.0125052558916276,1.23132417228297,-0.986499038770391,-0.127244289104189,-0.0707403555228084,0.135162129310896,-0.353544446062257,-0.251657007308999,-0.0540915807227533,-0.206445676121429,0.320594392710276,0.524493049419163,-0.316778352793683,0.0157064119892633,0.00398924680758567
-0.0162346778052997,-0.109787592277646,0.291788693343184,-0.289896209283261,0.879384920944714,-0.307054074546634,-0.144062305118462,1.00541849130555,0.221564667901209,-0.344654986353364,0.496876548802183,0.089520651161509,-0.0380514031573411,-0.0779805450427184,0.736435117007552,0.251476311144037,-0.0406151644144338,0.061773772455021,-0.0992783303643997,-0.0244983194567598,0.581253347421477
0.347999884475307,-0.129990558046838,0.0232413156430827,0.742136120248647,0.0582572071982153,-0.0616207006652008,-0.0845493172742872,-0.327236386824495,-0.0228197037878661,0.277587446704926,0.526755514334225,-0.0531788624713946,-0.413001614417247,-0.707028993063525,-0.336067350728429,-0.289587639701668,0.348373074604647,0.0112598851136999,-0.219003923364161,0.157809220773439,-0.368983489435938
-0.156821874298159,-0.0723410410064435,0.0263352822111687,0.0519112715580286,0.0613996341449061,0.0169161996633488,-0.256042326402771,1.00176306952064,-0.219095736789394,0.0575340236250074,-0.279183867810078,-0.272389371147439,0.0383786648721449,0.0297895159644982,-0.228296085297118,0.298555318172671,0.178165300857465,0.204171580820215,-0.177129560459694,-0.202258584653271,-0.17984487927859
-0.00647993572371069,-0.0574614249902996,-0.443904009220795,-0.19562790625924,-0.122004164024282,-0.0645479897100783,-0.178923372232443,-0.448041382005018,0.0080339145269521,0.159125802343146,0.115544268576319,-0.241264869086918,-0.18705621808277,-0.159850283228106,-0.0514055515043115,-0.0135342494758042,-0.00985070618147405,-0.00027651498921181,-0.11281957322094,0.228084155406144,-0.605249408223916
0.153392392954228,0.0196105403968968,0.245312943368297,0.0136663084253877,-0.132799084572192,0.151430584629367,0.111621325069041,0.954802532619809,1.34334314869774,-0.0637693470819102,0.102885515886677,-0.0872810617422038,0.20244369376855,0.0133219960110512,-0.0903952698846232,-0.618089089945222,-0.377168070669585,-0.661451458928422,0.337585595511054,0.0793747955277996,0.171167437422259
0.476559413228065,0.253317255783306,0.567174777287545,-0.29624904674401,-0.126731852808308,-0.100822370566748,-0.209021983452562,0.580985799049697,0.711484744512786,0.128568321491242,0.0967096014021004,-0.0173537205999854,0.214680170726561,0.166495590123496,-0.0714034829436462,0.0598056003026182,-0.309097291141743,0.102863435644498,0.400446224359204,0.231447863439538,-0.273277233598161
0.418068132812337,0.00501141765512821,0.254104009090049,-0.339772711595637,0.0141174731051904,-0.498189916550424,0.0462480405495287,0.953525142085122,1.14103929590512,-0.0500984680739281,0.106989885634404,-0.00319413884765093,0.21908514005411,-0.0348963977736315,-0.155539057293155,-0.26777983806727,-0.159921907052274,-0.046862289220474,-0.0365862580830996,-0.274808196574106,0.552925966260476
-0.123427123591072,0.480558877438744,-0.155552655999535,-0.0193345792009209,-0.263044842361139,-0.178675908330691,-0.313475377378365,1.01044598505926,0.651316896697483,0.195977743921487,0.472956837718835,-0.307892878011735,0.371807759197336,-0.153627560412977,0.443545166994474,-0.120853658047393,-0.0161216849199804,-0.636275363606121,0.160519420921207,-0.134626251519151,0.432784930967794
0.290679390005886,0.63024425073476,-0.373532079360844,-0.057600837771889,0.634186316179118,-0.338940546377841,-1.19133631286148,-0.394184950935484,0.619804383544652,-0.147177288132447,0.673325584642482,-0.141775012962664,0.239385431128414,-0.155507854509501,0.283727254079418,0.142986805812994,0.236889365478149,0.100641091122733,0.127654930536679,0.122899889475477,0.562952081839403
0.151865620195842,-0.15287931526098,0.0335007413451873,0.0271721084635263,-0.344149385613471,0.148961184155894,0.382436608729334,-0.355353048854082,0.948630116031001,0.409004319263723,-0.362840438417233,-0.0169891927769048,0.0960992650632162,0.0285722262279784,-0.247944494458128,-0.465304339081688,-0.0429599987100489,0.188715851159193,0.289852929757635,0.0329374850346302,-0.170173998193949
0.199742847330102,0.259345660893421,0.127856768657255,-0.358304579881787,0.80053002098489,-0.328667683537851,-0.754429780340055,-0.585197250966162,-0.60740893630871,-0.152020864857446,0.632817040222503,-0.216987617442169,0.284900374348459,-0.318096578362278,-0.0255406804774581,0.179115632880752,0.104611571592799,0.112468007750533,0.116269539710282,-0.0373916143197908,0.460517463834595
0.288988107488955,0.259414418280842,-0.600807355252369,0.0874301058323574,-0.0213533565972412,-0.162044070749922,0.109410173919679,-0.495683387938638,0.274653527577043,-0.00511531423855669,0.648492877410703,-0.0949486951872208,0.328620699343981,0.154487053312364,-0.146460268438735,-0.33737019166606,-0.0711310890137718,-0.026016761643434,0.147705810122346,0.169981465069302,0.223120770643254
-0.025368876273388,0.307171655761567,0.607440741381851,-0.265661302584046,0.0832626644357239,0.154064816333726,-1.04433754095108,0.334293616402924,0.0891424106939529,0.171459026259397,-0.0240772979915524,0.115300780617655,0.464208053157761,-0.186275912478069,-0.132751240654336,-0.0257020446478246,-0.359819601515363,-0.0329267841237422,0.398803659517142,0.183101998395302,0.207186428428266
0.580810937854426,-0.0400244202137161,-0.0221595046245167,0.0466210495301232,0.707237469544155,-0.663558812106921,-0.63866519578602,-0.167502367782849,-0.603708997805412,-0.445482553013536,0.389391980892654,0.135100237056375,0.0688440686607038,0.146220914990135,-0.0541413352733924,0.474057682290655,0.267628593529289,0.0719757620393524,-0.41338029021808,-0.0223227103469788,0.313517687093102
0.0640437090242083,-0.0592535633779907,0.366083558088447,0.141243488378644,-0.42400059816285,0.282721291026668,-0.0353215951560692,-0.126894968110967,-0.0419545788203427,0.280304135691559,-0.0369388276178827,-0.233056519337248,-0.215574999139666,0.0969366549820594,-0.24614107204684,-0.527929244641019,-0.170758829157308,-0.331906426779941,-0.235876730619047,-0.00571339427565801,-0.504411147530576
